lemma	upos	sense_id	definition
demónio	NOUN	605dd014762a466dfe6e76c3@DACL-demonio_1-18315-9	pessoa que tem um aspecto horrendo, que é muito feia
dengue	NOUN	605dd014762a466dfe6e76c5@DACL-dengue_2-82ff2-1	doença infeciosa, benigna, causada por um vírus e propagada por um mosquito, o Aedes aegypti, que se manifesta, durante alguns dias, por estados febris, dores musculares e ósseas e erupção cutânea
dengue	NOUN	605dd014762a466dfe6e76c5@DACL-dengue_1-82ff2-1	gesto afectado, amaneirado; meneio, requebro
dengue	NOUN	605dd014762a466dfe6e76c5@DACL-dengue_1-82ff2-2	modo lascivo ou sensual de movimentar o corpo
dengue	NOUN	605dd014762a466dfe6e76c5@DACL-dengue_1-82ff2-3	susceptibilidade ou melindre
dengue	NOUN	605dd014762a466dfe6e76c5@DACL-dengue_1-82ff2-4	manha, astúcia ou ardil
dengue	NOUN	605dd014762a466dfe6e76c5@DACL-dengue_1-82ff2-5	birra ou choraminguice de criança mimada
denominar	VERB	605dd014762a466dfe6e76c6@DACL-denominar_1-a2850-1	pôr um nome; dar uma denominação
denominar	VERB	605dd014762a466dfe6e76c6@DACL-denominar_1-a2850-2	ser conhecido por determinado nome; ter como denominação
densidade	NOUN	605dd014762a466dfe6e76c7@DACL-densidade_1-bd829-2	valor que exprime a relação entre a massa e o volume de um corpo, substância...
densidade	NOUN	605dd014762a466dfe6e76c7@DACL-densidade_1-bd829-4	valor que exprime a relação entre determinada área e a quantidade de ocupantes ou o índice de ocupação por pessoas, animais ou coisas
densidade	NOUN	605dd014762a466dfe6e76c7@DACL-densidade_1-bd829-5	característica daquilo que é compacto ou espesso, que não tem vazios e é denso
densidade	NOUN	605dd014762a466dfe6e76c7@DACL-densidade_1-bd829-6	concentração de ideias, informação, argumentos, características... contida em alguma coisa
dente	NOUN	605dd014762a466dfe6e76c8@DACL-dente_1-41dde-8	cada uma das saliências calcárias, esmaltadas, brancas e duras que estão implantadas em linha em cada um dos maxilares do ser humano ou nas mandíbulas de certos animais e que servem para mastigar alimentos, trincar, morder
dente	NOUN	605dd014762a466dfe6e76c8@DACL-dente_1-41dde-9	cada uma das formas salientes que se encontram na orla ou na ponta de um objecto
dente	NOUN	605dd014762a466dfe6e76c8@DACL-dente_1-41dde-10	peça do arado que assenta no leito do rego da lavoura
dente	NOUN	605dd014762a466dfe6e76c8@DACL-dente_1-41dde-12	saliência ou recorte que alguns órgãos vegetais apresentam na sua orla
dente	NOUN	605dd014762a466dfe6e76c8@DACL-dente_1-41dde-13	saliência que pela sua forma se assemelha a um dente. moitão
dentro	ADV	605dd014762a466dfe6e76c9@DACL-dentro_1-fd91e-1	na parte que está rodeada ou contida; no espaço interior
dentro	ADV	605dd014762a466dfe6e76c9@DACL-dentro_1-fd91e-2	parte de uma construção que está rodeada por paredes e coberta por um tecto
dentro	ADV	605dd014762a466dfe6e76c9@DACL-dentro_1-fd91e-3	no íntimo, na alma ou no espírito
dentro	ADV	605dd014762a466dfe6e76c9@DACL-dentro_1-fd91e-4	usa-se, precedido da prep. por seguida de um grupo nominal, para indicar penetração
dentro	ADV	605dd014762a466dfe6e76c9@DACL-dentro_1-fd91e-5	criada
dentro	ADV	605dd014762a466dfe6e76c9@DACL-dentro_1-fd91e-24	chã
denário	NOUN	605dd014762a466dfe6e76cb@DACL-denario_1-e17d9-1	antiga moeda romana que tinha o valor de dez asses
denário	NOUN	605dd014762a466dfe6e76cb@DACL-denario_1-e17d9-2	antigo peso usado em farmácia e ourivesaria
departamento	NOUN	605dd014762a466dfe6e76cc@DACL-departamento_1-f7b39-1	cada uma das secções em que se divide determinada organização governamental, administrativa, empresarial, hospitalar, universitária...
departamento	NOUN	605dd014762a466dfe6e76cc@DACL-departamento_1-f7b39-2	divisão administrativa de determinados territórios
departamento	NOUN	605dd014762a466dfe6e76cc@DACL-departamento_1-f7b39-3	circunscrição marítima que abrange várias capitanias de portos
departamento	NOUN	605dd014762a466dfe6e76cc@DACL-departamento_1-f7b39-4	parte autónoma
dependente	ADJ	605dd014762a466dfe6e76cd@DACL-dependente_1-de5af-1	que não tem autonomia relativamente a outra coisa ou pessoa
dependente	ADJ	605dd014762a466dfe6e76cd@DACL-dependente_1-de5af-2	que tem necessidade imperiosa do apoio emocional ou afectivo de outra pessoa
dependente	ADJ	605dd014762a466dfe6e76cd@DACL-dependente_1-de5af-3	que tem necessidade constante e regular de consumir determinada substância para poder sobreviver ou agir normalmente
dependente	ADJ	605dd014762a466dfe6e76cd@DACL-dependente_1-de5af-4	que têm uma relação de causa e efeito
depender	VERB	605dd014762a466dfe6e76cf@DACL-depender_1-0dfe7-1	estar sujeito a determinadas circunstâncias; ser condicionado por alguma coisa
depender	VERB	605dd014762a466dfe6e76cf@DACL-depender_1-0dfe7-2	ser da responsabilidade de alguém e ser por si condicionado
depender	VERB	605dd014762a466dfe6e76cf@DACL-depender_1-0dfe7-3	fazer parte de um todo; estar ligado ou anexo
depender	VERB	605dd014762a466dfe6e76cf@DACL-depender_1-0dfe7-4	estar sob a autoridade ou na dependência hierárquica de alguém
depender	VERB	605dd014762a466dfe6e76cf@DACL-depender_1-0dfe7-5	precisar de alguém ou de alguma coisa para conseguir sobreviver física, financeira ou emocionalmente; ser dependente
depois	ADV	605dd014762a466dfe6e76d0@DACL-depois_1-a1752-1	no período de tempo a seguir a determinada data, ato ou acontecimento
depois	ADV	605dd014762a466dfe6e76d0@DACL-depois_1-a1752-2	mais tarde
depois	ADV	605dd014762a466dfe6e76d0@DACL-depois_1-a1752-3	contando o tempo, de um momento determinado para a frente; após determinado período de tempo. (Usa-se precedido de outras expressões temporais)
depois	ADV	605dd014762a466dfe6e76d0@DACL-depois_1-a1752-4	num espaço que está situado para lá, mais adiante ou distante
depois	ADV	605dd014762a466dfe6e76d0@DACL-depois_1-a1752-12	além disso
depressão	NOUN	605dd014762a466dfe6e76d1@DACL-depressao_1-04e8e-1	extensão de uma superfície, que se encontra em plano ou em nível inferior à média ou à totalidade dessa superfície
depressão	NOUN	605dd014762a466dfe6e76d1@DACL-depressao_1-04e8e-2	extensão de território em que há uma baixa relativamente ao nível médio de superfície
depressão	NOUN	605dd014762a466dfe6e76d1@DACL-depressao_1-04e8e-3	baixa ou descida de um nível, de uma quantidade, qualidade ou intensidade para outra inferior
depressão	NOUN	605dd014762a466dfe6e76d1@DACL-depressao_1-04e8e-4	decréscimo da pressão a que um corpo está submetido
depressão	NOUN	605dd014762a466dfe6e76d1@DACL-depressao_1-04e8e-5	diminuição ou baixa da pressão atmosférica
depressão	NOUN	605dd014762a466dfe6e76d1@DACL-depressao_1-04e8e-6	zona de pressão atmosférica baixa
depressão	NOUN	605dd014762a466dfe6e76d1@DACL-depressao_1-04e8e-7	crise caracterizada pela diminuição das actividades económicas, pela quebra do investimento, do emprego, do consumo, dos preços
depressão	NOUN	605dd014762a466dfe6e76d1@DACL-depressao_1-04e8e-8	estado de abatimento físico ou moral
depressão	NOUN	605dd014762a466dfe6e76d1@DACL-depressao_1-04e8e-9	estado mental, caracterizado por ansiedade, fadiga, inércia, grande tristeza e falta de energia ou vontade de agir, de viver
derivado	ADJ	605dd014762a466dfe6e76d2@DACL-derivado_1-53bdf-1	que constitui um desvio ao seu curso natural, primitivo
derivado	ADJ	605dd014762a466dfe6e76d2@DACL-derivado_1-53bdf-2	que tem como causa ou origem
derivado	ADJ	605dd014762a466dfe6e76d2@DACL-derivado_1-53bdf-3	que resulta da transformação de alguma coisa
derivado	ADJ	605dd014762a466dfe6e76d2@DACL-derivado_1-53bdf-5	diz-se das palavras formadas a partir do radical de outra. palavra derivada.
derivado	NOUN	605dd014762a466dfe6e76d3@DACL-derivado_2-53bdf-1	produto que se obtém através da transformação de outro
derivado	NOUN	605dd014762a466dfe6e76d3@DACL-derivado_2-53bdf-2	substância que se obtém, por tratamento químico, de outra e que mantém parte da estrutura da primeira
derivado	NOUN	605dd014762a466dfe6e76d3@DACL-derivado_2-53bdf-3	produto obtido a partir de outro por processos físicos de separação ou processos químicos
derivar	VERB	605dd014762a466dfe6e76d4@DACL-derivar_1-758b8-1	seguir o seu curso normal
derivar	VERB	605dd014762a466dfe6e76d4@DACL-derivar_1-758b8-2	afastar ou afastar-se do seu curso normal; dirigir ou dirigir-se para outro ponto; provocar ou sofrer o desvio, mudando de destino
derivar	VERB	605dd014762a466dfe6e76d4@DACL-derivar_1-758b8-3	seguir sem rumo; ser transportado por forças exteriores; andar à deriva
derivar	VERB	605dd014762a466dfe6e76d4@DACL-derivar_1-758b8-4	ter origem em; ser proveniente de; ter como causa
derivar	VERB	605dd014762a466dfe6e76d4@DACL-derivar_1-758b8-5	formar ou formar-se a partir de outra estrutura, por afixação ou apagamento de qualquer elemento
derivar	VERB	605dd014762a466dfe6e76d4@DACL-derivar_1-758b8-6	calcular a derivada de uma função
derivar	VERB	605dd014762a466dfe6e76d4@DACL-derivar_1-758b8-7	afastar-se do rumo; mudar de direcção
derrota	NOUN	605dd014762a466dfe6e76d5@DACL-derrota_2-7f45f-1	caminho seguido por uma embarcação que navega no mar
derrota	NOUN	605dd014762a466dfe6e76d5@DACL-derrota_2-7f45f-2	cada um dos dias de uma viagem marítima que constam do diário de bordo
derrota	NOUN	605dd014762a466dfe6e76d5@DACL-derrota_2-7f45f-3	caminho que se segue
derrota	NOUN	605dd014762a466dfe6e76d5@DACL-derrota_2-7f45f-4	viagem
derrota	NOUN	605dd014762a466dfe6e76d5@DACL-derrota_2-7f45f-5	maneira de agir
derrota	NOUN	605dd014762a466dfe6e76d5@DACL-derrota_1-7f45f-1	perda de uma guerra, batalha, luta, combate, competição, eleição...
derrota	NOUN	605dd014762a466dfe6e76d5@DACL-derrota_1-7f45f-2	situação em que se perde o que se pretendia ou não se consegue atingir os objectivos
derrotar	VERB	605dd014762a466dfe6e76d6@DACL-derrotar_1-52a46-1	vencer pelo uso da força, causando morte e destruição; dar uma derrota
derrotar	VERB	605dd014762a466dfe6e76d6@DACL-derrotar_1-52a46-2	vencer um adversário, em competições, jogos, discussões...
derrotar	VERB	605dd014762a466dfe6e76d6@DACL-derrotar_1-52a46-3	causar grande cansaço ou fadiga
derrotar	VERB	605dd014762a466dfe6e76d6@DACL-derrotar_1-52a46-4	deitar abaixo
derrotar	VERB	605dd014762a466dfe6e76d6@DACL-derrotar_1-52a46-5	tornar inútil
derrotar	VERB	605dd014762a466dfe6e76d6@DACL-derrotar_2-52a46-1	desviar ou desviar-se, um navio, da rota
dervixe	NOUN	605dd014762a466dfe6e76d7@DACL-dervixe_1-99c22-1	membro de uma de várias ordens ascéticas muçulmanas, algumas das quais praticam rituais extáticos envolvendo danças rodopiantes ou cânticos vociferantes
desabamento	NOUN	605dd014762a466dfe6e76d8@DACL-desabamento_1-d01c6-1	queda repentina e imprevista de materiais ou de qualquer tipo de construção; acto ou efeito de desabar.
desaparecer	VERB	605dd014762a466dfe6e76d9@DACL-desaparecer_1-c3f49-1	afastar-se, deixando de ser visível
desaparecer	VERB	605dd014762a466dfe6e76d9@DACL-desaparecer_1-c3f49-2	deixar de se ver ou de ser perceptível
desaparecer	VERB	605dd014762a466dfe6e76d9@DACL-desaparecer_1-c3f49-3	estar oculto ou encoberto
desaparecer	VERB	605dd014762a466dfe6e76d9@DACL-desaparecer_1-c3f49-4	partir para local desconhecido; sair sem avisar ninguém ou sem se saber para onde; ir-se embora
desaparecer	VERB	605dd014762a466dfe6e76d9@DACL-desaparecer_1-c3f49-5	não estar, no local onde se esperava e não se saber onde está; ter paradeiro desconhecido
desaparecer	VERB	605dd014762a466dfe6e76d9@DACL-desaparecer_1-c3f49-6	deixar, determinado fenómeno, de se fazer sentir, de se manifestar
desaparecer	VERB	605dd014762a466dfe6e76d9@DACL-desaparecer_1-c3f49-7	deixar de existir
desaparecer	VERB	605dd014762a466dfe6e76d9@DACL-desaparecer_1-c3f49-8	perder a vida, um ser vivo
desaparecimento	NOUN	605dd014762a466dfe6e76da@DACL-desaparecimento_1-73788-1	acção ou resultado de desaparecer
desaparecimento	NOUN	605dd014762a466dfe6e76da@DACL-desaparecimento_1-73788-2	eliminação da imagem de alguma coisa que deixou de estar à vista ou que se desvaneceu
desaparecimento	NOUN	605dd014762a466dfe6e76da@DACL-desaparecimento_1-73788-3	perda do conhecimento do paradeiro
desaparecimento	NOUN	605dd014762a466dfe6e76da@DACL-desaparecimento_1-73788-4	perda ou eliminação da existência
desaparecimento	NOUN	605dd014762a466dfe6e76da@DACL-desaparecimento_1-73788-5	perda da vida
desarmado	ADJ	605dd014762a466dfe6e76db@DACL-desarmado_1-d3deb-1	que não leva consigo qualquer arma ou instrumento de defesa
desarmado	ADJ	605dd014762a466dfe6e76db@DACL-desarmado_1-d3deb-2	que não tem meios de defesa ou de ataque; que não possui armamento
desarmado	ADJ	605dd014762a466dfe6e76db@DACL-desarmado_1-d3deb-3	que não tem os meios, a preparação ou o material próprios para determinado fim
desarmado	ADJ	605dd014762a466dfe6e76db@DACL-desarmado_1-d3deb-4	que não tem a aparelhagem, os utensílios ou os acessórios colocados e prontos a funcionar
desarmado	ADJ	605dd014762a466dfe6e76db@DACL-desarmado_1-d3deb-5	que tem as peças soltas, desagregadas ou desmontadas
desarmado	ADJ	605dd014762a466dfe6e76db@DACL-desarmado_1-d3deb-6	que ficou sem razões ou sem meios para defender determinada posição, geralmente hostil, por ter caído em contradição ou por ter sido descoberto algo de comprometedor a seu respeito
desarmado	ADJ	605dd014762a466dfe6e76db@DACL-desarmado_1-d3deb-8	que se deixou comover ou sensibilizar, perdendo uma atitude fria, firme ou severa
desarmar	VERB	605dd014762a466dfe6e76dc@DACL-desarmar_1-08a7f-1	tirar ou entregar as armas; diminuir ou acabar com o armamento ou com os efectivos militares
desarmar	VERB	605dd014762a466dfe6e76dc@DACL-desarmar_1-08a7f-2	fazer perder ou perder sentimentos de defesa, altivez, agressividade ou hostilidade; tornar ou ficar menos severo; fazer ficar ou ficar tolerante, indulgente
desarmar	VERB	605dd014762a466dfe6e76dc@DACL-desarmar_1-08a7f-3	fazer com que um mecanismo deixe de estar na posição de disparo, descarregando-o ou accionando um meio de o travar
desarmar	VERB	605dd014762a466dfe6e76dc@DACL-desarmar_1-08a7f-7	desfazer uma estrutura, separando-a em elementos
desastre	NOUN	605dd014762a466dfe6e76dd@DACL-desastre_1-5a375-1	acontecimento funesto, sobretudo o que ocorre subitamente e provoca danos graves
desastre	NOUN	605dd014762a466dfe6e76dd@DACL-desastre_1-5a375-2	acontecimento infeliz, envolvendo geralmente meios de transporte, do qual resultam danos corporais e materiais
desastre	NOUN	605dd014762a466dfe6e76dd@DACL-desastre_1-5a375-3	insucesso que traz graves consequências; grave revés
desastre	NOUN	605dd014762a466dfe6e76dd@DACL-desastre_1-5a375-4	pessoa ou coisa deplorável, falhada, mal sucedida
descendente	ADJ	605dd014762a466dfe6e76de@DACL-descendente_1-e0e11-1	que segue uma direcção ou que conta de cima para baixo; que desce
descendente	ADJ	605dd014762a466dfe6e76de@DACL-descendente_1-e0e11-2	que provém familiarmente, como antepassado; que descende
descendente	ADJ	605dd014762a466dfe6e76de@DACL-descendente_1-e0e11-3	que, numa escala ou progressão, desce, num movimento da nota mais aguda para a mais grave
descender	VERB	605dd014762a466dfe6e76e0@DACL-descender_1-cbda2-1	deslocar-se de um ponto ou sítio mais alto ou elevado, para outro mais baixo
descender	VERB	605dd014762a466dfe6e76e0@DACL-descender_1-cbda2-2	ter como antepassados; ser descendente de alguém
descender	VERB	605dd014762a466dfe6e76e0@DACL-descender_1-cbda2-3	ter origem em alguém ou alguma coisa
descer	VERB	605dd014762a466dfe6e76e1@DACL-descer_1-bd11d-1	passar alguma coisa de um ponto situado a um nível mais alto para outro situado a um nível mais baixo; deslocar para baixo; pôr em baixo
descer	VERB	605dd014762a466dfe6e76e1@DACL-descer_1-bd11d-2	pôr para baixo; deslocar no sentido descendente
descer	VERB	605dd014762a466dfe6e76e1@DACL-descer_1-bd11d-3	deslocar-se partindo de um ponto situado a um nível mais alto para outro situado a um nível mais baixo
descer	VERB	605dd014762a466dfe6e76e1@DACL-descer_1-bd11d-4	percorrer uma superfície com inclinação, no sentido de cima para baixo ou descendente; fazer a descida
descer	VERB	605dd014762a466dfe6e76e1@DACL-descer_1-bd11d-5	estender-se ao longo de uma superfície ou de um espaço, desde um ponto mais elevado até outro mais baixo
descer	VERB	605dd014762a466dfe6e76e1@DACL-descer_1-bd11d-6	deslocar-se de norte para sul
descer	VERB	605dd014762a466dfe6e76e1@DACL-descer_1-bd11d-7	diminuir o valor de; atingir um valor mais baixo
descer	VERB	605dd014762a466dfe6e76e1@DACL-descer_1-bd11d-8	sair de um veículo ou desmontar um animal de montaria
descer	VERB	605dd014762a466dfe6e76e1@DACL-descer_1-bd11d-9	passar de uma posição ou de um estatuto superior para outro inferior, numa determinada hierarquia
descer	VERB	605dd014762a466dfe6e76e1@DACL-descer_1-bd11d-10	analisar ou tratar pontos, aspectos... de pormenor
descer	VERB	605dd014762a466dfe6e76e1@DACL-descer_1-bd11d-11	agir sem dignidade, sem rectidão
descer	VERB	605dd014762a466dfe6e76e1@DACL-descer_1-bd11d-12	dar uma pancada de cima para baixo
descer	VERB	605dd014762a466dfe6e76e1@DACL-descer_1-bd11d-13	passar para uma instância inferior
descer	VERB	605dd014762a466dfe6e76e1@DACL-descer_1-bd11d-14	passar para um tom mais baixo ou mais grave
descer	VERB	605dd014762a466dfe6e76e1@DACL-descer_1-bd11d-15	desafinar, não manter o tom na frequência correta
descer	VERB	605dd014762a466dfe6e76e1@DACL-descer_1-bd11d-16	atingir ou abranger alguém, uma bênção, uma graça divina ou vinda do céu
descer	VERB	605dd014762a466dfe6e76e1@DACL-descer_1-bd11d-17	ser solto; sair da prisão em liberdade
descer	VERB	605dd014762a466dfe6e76e1@DACL-descer_1-bd11d-30	continuar a correr, o rio, depois do estio
descida	NOUN	605dd014762a466dfe6e76e2@DACL-descida_1-be49b-2	passagem de um plano ou nível superior para outro inferior ou menos elevado; acto ou efeito de descer
descida	NOUN	605dd014762a466dfe6e76e2@DACL-descida_1-be49b-3	terreno inclinado pelo qual se desce
descida	NOUN	605dd014762a466dfe6e76e2@DACL-descida_1-be49b-4	diminuição, abaixamento, baixa
descida	NOUN	605dd014762a466dfe6e76e2@DACL-descida_1-be49b-5	decadência, desvalorização
descida	NOUN	605dd014762a466dfe6e76e2@DACL-descida_1-be49b-6	progressão normal dos testículos para dentro das bolsas respectivas
descida	NOUN	605dd014762a466dfe6e76e2@DACL-descida_1-be49b-7	hérnia, prolapso
descoberta	NOUN	605dd014762a466dfe6e76e3@DACL-descoberta_1-7acce-1	processo de descobrir alguém ou alguma coisa que se desconhecia ou ignorava; ato ou efeito de descobrir
descoberta	NOUN	605dd014762a466dfe6e76e3@DACL-descoberta_1-7acce-3	acção de localizar pela primeira vez uma região, ou encontrar uma substância ou qualquer fenómeno científico, desconhecido até então; criação do espírito
descobrir	VERB	605dd014762a466dfe6e76e4@DACL-descobrir_1-5aa09-1	tirar aquilo que está a tapar, a cobrir alguma coisa; tirar a cobertura
descobrir	VERB	605dd014762a466dfe6e76e4@DACL-descobrir_1-5aa09-2	tirar o chapéu ou aquilo que tapa ou cobre a cabeça
descobrir	VERB	605dd014762a466dfe6e76e4@DACL-descobrir_1-5aa09-3	deixar ver; pôr à mostra; pôr a descoberto
descobrir	VERB	605dd014762a466dfe6e76e4@DACL-descobrir_1-5aa09-4	deixar ou ficar sem abrigo, defesa, exposto ao perigo, sem o devido resguardo; deixar ou ficar a descoberto
descobrir	VERB	605dd014762a466dfe6e76e4@DACL-descobrir_1-5aa09-5	dar a conhecer
descobrir	VERB	605dd014762a466dfe6e76e4@DACL-descobrir_1-5aa09-6	dar-se a conhecer na intimidade; revelar os seus segredos
descobrir	VERB	605dd014762a466dfe6e76e4@DACL-descobrir_1-5aa09-7	conseguir alcançar com a vista; abarcar com a vista
descobrir	VERB	605dd014762a466dfe6e76e4@DACL-descobrir_1-5aa09-8	encontrar em determinado sítio, por acaso ou porque se andava à procura
descobrir	VERB	605dd014762a466dfe6e76e4@DACL-descobrir_1-5aa09-9	conseguir encontrar o que se precisa, o que é útil ou faz jeito
descobrir	VERB	605dd014762a466dfe6e76e4@DACL-descobrir_1-5aa09-10	encontrar pela primeira vez determinada região
descobrir	VERB	605dd014762a466dfe6e76e4@DACL-descobrir_1-5aa09-11	encontrar, usando o raciocínio, a percepção..., alguma coisa até então desconhecida ou dar explicação a qualquer fenómeno científico; fazer uma descoberta
descobrir	VERB	605dd014762a466dfe6e76e4@DACL-descobrir_1-5aa09-12	ficar a saber, geralmente depois de um certo esforço e aplicação, alguma coisa que se desconhecia
descobrir	VERB	605dd014762a466dfe6e76e4@DACL-descobrir_1-5aa09-13	ter a percepção, pela primeira vez, através de um dos sentidos ou do raciocínio
descobrir	VERB	605dd014762a466dfe6e76e4@DACL-descobrir_1-5aa09-14	ter as primeiras experiências em determinada área de actividade ou do conhecimento
descobrir	VERB	605dd014762a466dfe6e76e4@DACL-descobrir_1-5aa09-21	reconhecer determinado talento em alguém e, geralmente, aproveitá-lo e pô-lo em evidência. desco-
desconhecido	ADJ	605dd014762a466dfe6e76e5@DACL-desconhecido_1-56626-1	que não se sabe ou conhece; que não tem notícia, informação ou conhecimento
desconhecido	ADJ	605dd014762a466dfe6e76e5@DACL-desconhecido_1-56626-2	diz-se do que não se conhece a identidade
desconhecido	ADJ	605dd014762a466dfe6e76e5@DACL-desconhecido_1-56626-3	que ainda não adquiriu fama, popularidade...
desconhecido	ADJ	605dd014762a466dfe6e76e5@DACL-desconhecido_1-56626-4	que não se conhece, ou que se conhece mal por falta de contacto, de utilização, de prática, ou porque nunca se viu ou ouviu
desconhecido	ADJ	605dd014762a466dfe6e76e5@DACL-desconhecido_1-56626-5	que ainda não se experimentou ou sentiu
desconhecido	ADJ	605dd014762a466dfe6e76e5@DACL-desconhecido_1-56626-6	que é desagradecido, ingrato
descontinuidade	NOUN	605dd014762a466dfe6e76e7@DACL-descontinuidade_1-cb4d3-1	alteração, quebra, desvio no dsenvolvimento de alguém ou alguma coisa; falta de continuidade
descontinuidade	NOUN	605dd014762a466dfe6e76e7@DACL-descontinuidade_1-cb4d3-2	propriedade de uma função que não é contínua
descrever	VERB	605dd014762a466dfe6e76e8@DACL-descrever_1-70910-1	explicar com detalhe, as características de alguém ou de alguma coisa; fazer a descrição
descrever	VERB	605dd014762a466dfe6e76e8@DACL-descrever_1-70910-2	formar determinada figura ou movimentar-se no sentido de uma linha que forma essa figura
descrever	VERB	605dd014762a466dfe6e76e8@DACL-descrever_1-70910-3	deslocar-se em determinado percurso
descrição	NOUN	605dd014762a466dfe6e76ea@DACL-descricao_1-e8193-3	acção de retratar com pormenor; enumeração de características
descrição	NOUN	605dd014762a466dfe6e76ea@DACL-descricao_1-e8193-4	forma de discurso que constitui um momento de pausa na narrativa e que é ocasião para retrato de personagens, reconstituição ou evocação de ambientes, ou comentários do narrador
descrição	NOUN	605dd014762a466dfe6e76ea@DACL-descricao_1-e8193-5	passagem de um texto que comunica determinadas impressões, visuais, olfactivas, auditivas... que levam à visualização ou a outra forma de percepção de determinada realidade
descrição	NOUN	605dd014762a466dfe6e76ea@DACL-descricao_1-e8193-6	citação ordenada dos caracteres de um ser vivo, que se designa diagnose quando limitada a uma categoria sistemática
descrição	NOUN	605dd014762a466dfe6e76ea@DACL-descricao_1-e8193-7	identificação física, económica e fiscal de um prédio ou imóvel objecto de registo
descrição	NOUN	605dd014762a466dfe6e76ea@DACL-descricao_1-e8193-9	relação de bens inventariados
desculpa	NOUN	605dd014762a466dfe6e76eb@DACL-desculpa_1-1c968-1	concessão de perdão; ato ou efeito de desculpar ou de se desculpar
desculpa	NOUN	605dd014762a466dfe6e76eb@DACL-desculpa_1-1c968-2	razão apresentada para justificar ou explicar uma falta ou omissão
desculpa	NOUN	605dd014762a466dfe6e76eb@DACL-desculpa_1-1c968-4	motivo forjado, apresentado por alguém para se dispensar de fazer alguma coisa ou de estar presente em algum lugar
desculpa	NOUN	605dd014762a466dfe6e76eb@DACL-desculpa_1-1c968-6	n. pl. solicitação de perdão
desculpar	VERB	605dd014762a466dfe6e76ec@DACL-desculpar_1-0675d-1	apresentar razões ou justificações para determinado procedimento, geralmente quando outras pessoas o desaprovam
desculpar	VERB	605dd014762a466dfe6e76ec@DACL-desculpar_1-0675d-2	servir de justificação, de desculpa
desculpar	VERB	605dd014762a466dfe6e76ec@DACL-desculpar_1-0675d-3	conceder o perdão a uma pessoa que procedeu ou agiu de forma errada ou inconveniente
desculpar	VERB	605dd014762a466dfe6e76ec@DACL-desculpar_1-0675d-4	dizer em tom de desculpa
desculpar	VERB	605dd014762a466dfe6e76ec@DACL-desculpar_1-0675d-9	usa-se, geralmente no imperativo, como fórmula de cortesia, para solicitar que seja relevada qualquer falta
desembarcar	VERB	605dd014762a466dfe6e76ee@DACL-desembarcar_1-74315-1	tirar, fazer sair ou sair de um barco, avião, comboio, automóvel...
desembarcar	VERB	605dd014762a466dfe6e76ee@DACL-desembarcar_1-74315-2	chegar a um lugar inesperadamente ou sem saber bem como
desembarcar	VERB	605dd014762a466dfe6e76ee@DACL-desembarcar_1-74315-3	sair de uma embarcação ou navio e saltar em terra
desembarcar	VERB	605dd014762a466dfe6e76ee@DACL-desembarcar_1-74315-4	deixar de pertencer à guarnição de um navio
desembarcar	VERB	605dd014762a466dfe6e76ee@DACL-desembarcar_1-74315-5	efectuar a operação militar de desembarque
desembarque	NOUN	605dd014762a466dfe6e76ef@DACL-desembarque_1-6fd80-1	saída de pessoas ou carga de bordo de um navio; acto ou efeito de desembarcar
desembarque	NOUN	605dd014762a466dfe6e76ef@DACL-desembarque_1-6fd80-2	operação que consiste na deposição em terra de unidades militares a partir de meios navais ou anfíbios
desempenhar	VERB	605dd014762a466dfe6e76f0@DACL-desempenhar_1-8e32c-1	resgatar ou recuperar um bem que tinha sido dado como garantia, penhor, hipoteca de um empréstimo em dinheiro; fazer com que deixe de estar empenhado
desempenhar	VERB	605dd014762a466dfe6e76f0@DACL-desempenhar_1-8e32c-2	retirar aquilo que tinha sido dado como garantia
desempenhar	VERB	605dd014762a466dfe6e76f0@DACL-desempenhar_1-8e32c-3	livrar de obrigações
desempenhar	VERB	605dd014762a466dfe6e76f0@DACL-desempenhar_1-8e32c-4	livrar de dívidas
desempenhar	VERB	605dd014762a466dfe6e76f0@DACL-desempenhar_1-8e32c-5	levar a cabo uma ação, função ou serviço
desempenhar	VERB	605dd014762a466dfe6e76f0@DACL-desempenhar_1-8e32c-6	cumprir um dever, tarefa, missão...
desempenhar	VERB	605dd014762a466dfe6e76f0@DACL-desempenhar_1-8e32c-7	representar um personagem numa obra de ficção
desempenho	NOUN	605dd014762a466dfe6e76f1@DACL-desempenho_1-3f958-1	acção de levar a efeito determinada tarefa ou serviço; acto ou efeito de desempenhar
desempenho	NOUN	605dd014762a466dfe6e76f1@DACL-desempenho_1-3f958-2	modo de agir, de reagir, de se comportar ou de funcionar, especialmente em determinada situação
desempenho	NOUN	605dd014762a466dfe6e76f1@DACL-desempenho_1-3f958-3	modo de representar determinada personagem
desempenho	NOUN	605dd014762a466dfe6e76f1@DACL-desempenho_1-3f958-4	resgate de um bem dado como garantia de uma dívida
desempenho	NOUN	605dd014762a466dfe6e76f1@DACL-desempenho_1-3f958-5	manifestação da competência dos falantes nos seus actos de fala
desempregado	ADJ	605dd014762a466dfe6e76f2@DACL-desempregado_1-b1721-1	que não tem um trabalho remunerado; que está sem emprego
desempregado	ADJ	605dd014762a466dfe6e76f2@DACL-desempregado_1-b1721-2	que não exerce funções profissionais
