lemma	upos	sense_id	definition
concert	NOUN	6053e953dde807025a6e9fb7@_r_n_9735	muziekuitvoering
concert	NOUN	6053e953dde807025a6e9fb7@_r_n_9736	muziekstuk
conclaaf	NOUN	6053e953dde807025a6e9fc6@_o_n_758518675	a confidential or secret meeting
conclaaf	NOUN	6053e953dde807025a6e9fc6@_r_n_9749	besloten vergadering
concluderen	VERB	6053e953dde807025a6e9fc7@_r_v_2007	door iets anders begrijpen; concluderen, afleiden; tot een slotsom komen; besluiten uit
concurrentie	NOUN	6053e953dde807025a6e9fd4@_r_n_9760	rivaliteit; het concurreren; strijd tussen concurrenten; wedijver; het elkaars tegenstander zijn; strijd om beter te zijn dan een ander
concurrentie	NOUN	6053e953dde807025a6e9fd4@_r_n_9761	alle mededingers samen
concurrentievermogen	NOUN	6053e953dde807025a6e9fd7@_o_n_116489774	an aggressive willingness to compete
conditie	NOUN	6053e953dde807025a6e9fe0@_o_n_035597614	toestand; toestand
conditie	NOUN	6053e953dde807025a6e9fe0@_o_n_302054902	onderlinge verhouding
conditie	NOUN	6053e953dde807025a6e9fe0@_r_n_9770	voorwaarde
confederatie	NOUN	6053e953dde807025a6e9ff1@_o_n_328819781	the act of forming an alliance or confederation
confederatie	NOUN	6053e953dde807025a6e9ff1@_r_n_9784_sub_1	a union of political organizations
confederatie	NOUN	6053e953dde807025a6e9ff1@_r_n_9784	verbond; statenbond, bondgenootschap; verdrag; verbond van staten; één v.d. vier windstreken; bond van soevereine staten; nauw verbond van staten
conferentie	NOUN	6053e953dde807025a6e9ff4@_o_n_824021658	a national legislative assembly
conferentie	NOUN	6053e953dde807025a6e9ff4@_o_n_685184255	an association of sports teams that organizes matches for its members
conferentie	NOUN	6053e953dde807025a6e9ff4@_r_n_9789	vergadering van geestelijken
conflict	NOUN	6053e953dde807025a6ea006@_o_n_998570145	situatie die tot conflict leidt
conflict	NOUN	6053e953dde807025a6ea006@_r_n_9803_sub_1	conflict; groot gevecht
congenitaal	ADJ	61f9d1602c1933ce16c4cf2a@r_a-9863	aangeboren
congres	NOUN	6053e953dde807025a6ea01e@_o_n_472630631	a meeting of elected or appointed representatives
congres	NOUN	6053e953dde807025a6ea01e@_r_n_9822	grote vergadering van experts
congres	NOUN	6053e953dde807025a6ea01e@_r_n_9823	wetgevende vergadering
conservatief	ADJ	61f9d1602c1933ce16c4cf33@r_a-9765	behoudend
consistent	ADJ	61f9d1602c1933ce16c4cf35@r_a-9766	zonder innerlijke tegenspraak
constant	ADJ	61f9d1602c1933ce16c4cf36@r_a-9767	onveranderlijk
constante	NOUN	6053e953dde807025a6ea057@_r_n_9876	onveranderlijk gegeven
constatering	NOUN	6053e953dde807025a6ea05a@_r_n_9878	vaststelling van feiten; constatering
constipatie	NOUN	6053e953dde807025a6ea05d@_o_n_094494555	irregular and infrequent or difficult evacuation of the bowels; can be a symptom of intestinal obstruction or diverticulitis
constipatie	NOUN	6053e953dde807025a6ea05d@_r_n_9883	verstopping v.d. darmen
constitutioneel	ADJ	61f9d1602c1933ce16c4cf38@r_a-9768	grondwettelijk
constructeur	NOUN	6053e953dde807025a6ea060@_o_n_209230213	landbouwer; bedrijf dat bouwproject uitvoert
constructeur	NOUN	6053e953dde807025a6ea060@_r_n_9889	machinebouwer
constructie	NOUN	6053e953dde807025a6ea061@_o_n_283490549	bouwwerk; gebouw; gebouw m.n. als woning of kantoor; gebouw
constructie	NOUN	6053e953dde807025a6ea061@_r_n_9890	wijze waarop iets geconstrueerd is
constructie	NOUN	6053e953dde807025a6ea061@_c_545250	het bouwen; bouw; gebouw zonder grond
constructie	NOUN	6053e953dde807025a6ea061@_c_545251	resultaat v.h. construeren
consument	NOUN	6053e953dde807025a6ea06f@_r_n_9911	particuliere verbruiker
consumptie	NOUN	6053e953dde807025a6ea077@_o_n_891243391	the act of consuming something
consumptie	NOUN	6053e953dde807025a6ea077@_r_n_9919	het verbruiken van goederen
consumptie	NOUN	6053e953dde807025a6ea077@_r_n_9920	het verbruiken van levensmiddelen
consumptie	NOUN	6053e953dde807025a6ea077@_r_n_9921	drankje in een café; proces van verwerken van voedsel
contact	NOUN	6053e953dde807025a6ea07c@_r_n_9926	contact, omgang; aanraking
contact	NOUN	6053e953dde807025a6ea07c@_r_n_9927	verband; verband tussen twee zaken; wederzijdse betrekking; verband tussen dingen en zaken in abstracte zin
contact	NOUN	6053e953dde807025a6ea07c@_r_n_9928	contactpersoon; contactpersoon; aanspreekpunt; tussenpersoon
contact	NOUN	6053e953dde807025a6ea07c@_r_n_9929	onderlinge verstandhouding
contact	NOUN	6053e953dde807025a6ea07c@_r_n_9930	elektrische verbinding
contact	NOUN	6053e953dde807025a6ea07c@_r_n_9931	schakelaar v.e. apparaat; knop voor het aan- en uitzetten; knop voor het aan- en uitzetten
contact	NOUN	6053e953dde807025a6ea07c@_r_n_9932	grens tussen gesteentelagen
continent	NOUN	6053e953dde807025a6ea091@_r_n_9950	werelddeel; elk v.d. zeven grote delen land op aarde
continentaal plat	MWE	6053e953dde807025a6ea092@_o_n_438820715	the relatively shallow (up to 200 meters) seabed surrounding a continent
contingent	NOUN	6053e953dde807025a6ea096@_r_n_9951	verplichte bijdrage
contingent	NOUN	6053e953dde807025a6ea096@_r_n_9952	toegewezen aandeel
contract	NOUN	6053e953dde807025a6ea0aa@_r_n_9965	schriftelijke overeenkomst; contract
contract	NOUN	6053e953dde807025a6ea0aa@_r_n_9966	speelbeurt in bridge
controle	NOUN	6053e953dde807025a6ea0c1@_o_n_699216750	schriftelijke betalingsopdracht
controle	NOUN	6053e953dde807025a6ea0c1@_r_n_9980	het beheersen van iets
controle	NOUN	6053e953dde807025a6ea0c1@_r_n_9979	toezicht van iemand op een ander
controleren	VERB	6053e953dde807025a6ea0c9@_r_v_2041	verifiëren; checken; controleren; corrigeren; controleren; controleren; juistheid onderzoeken; op gebreken of fouten nalopen
controleren	VERB	6053e953dde807025a6ea0c9@_r_v_2042	in bedwang hebben; beheersen; overheersen; domineren; beheersen; belangrijker zijn
controversieel	ADJ	61f9d1602c1933ce16c4cf56@r_a-9776	omstreden
convenant	NOUN	6053e953dde807025a6ea0d5@_r_n_9988	overeenkomst; overeenkomst; afspraak om iets voor elkaar te doen; afspraak
convergentie	NOUN	6053e953dde807025a6ea0db@_o_n_108623082	the act of converging (coming closer)
convergentie	NOUN	6053e953dde807025a6ea0db@_r_n_9997	samenkomst in één punt
corpus	NOUN	6053e953dde807025a6ea105@_o_n_104370789	begrensde verzameling teksten voor linguïstisch onderzoek
corpus	NOUN	6053e953dde807025a6ea105@_o_n_103498675	menselijk lichaam; lichaam; geheel van botten, vlees en organen van een mens of dier; menselijk of dierlijk lijf; menselijk of dierlijk lijf
corpus	NOUN	6053e953dde807025a6ea105@_o_n_103819914	voorwerp waarmee het misdrijf is gepleegd; verzameling teksten; voorwerp v.h. misdrijf
correct	ADJ	61f9d1602c1933ce16c4cf5b@r_a-9783	foutloos
correct	ADJ	61f9d1602c1933ce16c4cf5b@r_a-9784	zoals het hoort
correctie	NOUN	6053e953dde807025a6ea109@_o_n_681080722	a quantity that is added or subtracted in order to increase the accuracy of a scientific measure
correctie	NOUN	6053e953dde807025a6ea109@_r_n_10043	gecorrigeerde fouten in drukwerk
correctie	NOUN	6053e953dde807025a6ea109@_c_546810	tijdelijke koersdaling
correctie	NOUN	6053e953dde807025a6ea109@_r_n_10040	het verbeteren van fouten
correctie	NOUN	6053e953dde807025a6ea109@_r_n_10042	terechtwijzing; correctie v.e. fout; correctie
correleren	VERB	6053e953dde807025a6ea10d@_o_n_016152664	bring into a mutual, complementary, or reciprocal relation
correleren	VERB	6053e953dde807025a6ea10d@_r_v_2050	in correlatie staan
corrigeren	VERB	6053e953dde807025a6ea114@_o_n_756691734	convert into direct current
corrigeren	VERB	6053e953dde807025a6ea114@_o_n_439996073	change direction
corrigeren	VERB	6053e953dde807025a6ea114@_o_n_632780869	to make better
corrigeren	VERB	6053e953dde807025a6ea114@_r_v_2053	(een tekst) nakijken op fouten en die verbeteren
corrigeren	VERB	6053e953dde807025a6ea114@_r_v_2054	(iemand) terechtwijzen
corrigeren	VERB	6053e953dde807025a6ea114@_o_v_102753589	wat onjuist is door het juiste vervangen; nakijken
coureur	NOUN	6053e953dde807025a6ea13d@_r_n_10102	wielrenner
coveren	VERB	6053e953dde807025a6ea14b@_r_v_2061	muziek in een nieuwe versie spelen
coveren	VERB	6053e953dde807025a6ea14b@_r_v_2062	bestrijken
coördinaat	NOUN	6053e953dde807025a6ea15b@_o_n_460585818	a number that identifies a position relative to an axis
coördinatie	NOUN	6053e953dde807025a6ea15d@_r_n_10013	het op elkaar afstemmen
coördinator	NOUN	6053e953dde807025a6ea160@_o_n_129429349	someone whose task is to see that work goes harmoniously
coördinator	NOUN	6053e953dde807025a6ea160@_r_n_10015	degene die coördineert
coördineren	VERB	6053e953dde807025a6ea162@_r_v_2047	op elkaar afstemmen
creatief	ADJ	61f9d1602c1933ce16c4cf6a@r_a-9791	scheppend
creditcard	NOUN	6053e953dde807025a6ea175@_o_n_224340647	a card (usually plastic) that assures a seller that the person using it has a satisfactory credit rating and that the issuer will see to it that the seller receives payment for the merchandise delivered
creditcard	NOUN	6053e953dde807025a6ea175@_r_n_10140	kredietpas
creëren	VERB	6053e953dde807025a6ea185@_o_n_280597397	bring into existence
creëren	VERB	6053e953dde807025a6ea185@_r_v_2068	scheppen; voortbrengen
criminaliteit	NOUN	6053e953dde807025a6ea18c@_o_n_283543149	the state of being a criminal
criminaliteit	NOUN	6053e953dde807025a6ea18c@_r_n_10161	gepleegde misdaden
crimineel	NOUN	6053e953dde807025a6ea18d@_r_n_10163	misdadig iemand
crisis	NOUN	6053e953dde807025a6ea192@_o_n_499712454	a critical combination of events or circumstances
crisis	NOUN	6053e953dde807025a6ea192@_t_n_783495612	a crucial stage or turning point in the course of something
crisis	NOUN	6053e953dde807025a6ea192@_r_n_10167	kritieke situatie; situatie van nood; moeilijke omstandigheden; gevaarlijke situatie
crisis	NOUN	6053e953dde807025a6ea192@_r_n_10168	kritieke fase in een ziekte
crisis	NOUN	6053e953dde807025a6ea192@_r_n_10169	geestelijke onevenwichtigheid
crisis	NOUN	6053e953dde807025a6ea192@_r_n_10170	economische malaise
criterium	NOUN	6053e953dde807025a6ea198@_o_n_289929464	a standard by which something can be measured or judged
criterium	NOUN	6053e953dde807025a6ea198@_r_n_10181_sub_1	a basis for comparison; a reference point against which other things can be evaluated
criterium	NOUN	6053e953dde807025a6ea198@_r_n_10181	maatstaf; manier om iets te meten; dat wat de waarde van iets bepaalt; regel voor de normalisatie
criterium	NOUN	6053e953dde807025a6ea198@_r_n_10182	wielerwedstrijd; wedstrijd in het wielrennen; wielerronde; wedstrijd voor wielrenners
cruciaal	ADJ	61f9d1602c1933ce16c4cf76@r_a-9794	beslissend
cultiveren	VERB	6053e953dde807025a6ea1c2@_o_n_725569221	van mest voorzien
cultiveren	VERB	6053e953dde807025a6ea1c2@_r_v_2081	beschaven
cultiveren	VERB	6053e953dde807025a6ea1c2@_r_v_2082	met zorg in stand houden
cultureel	ADJ	61f9d1602c1933ce16c4cf79@r_a-9797	mbt. cultuur
cultus	NOUN	6053e953dde807025a6ea1c3@_r_n_10207	verering van God
cultuur	NOUN	6053e953dde807025a6ea1c4@_o_n_102245822	stijl van een groep in een periode
cultuur	NOUN	6053e953dde807025a6ea1c4@_r_n_10209	beschaafd zijn; ontwikkelingsniveau; beschaving v.d. mens; beschaving
cultuur	NOUN	6053e953dde807025a6ea1c4@_r_n_10211	kweek van bacteriën; bacteriecultuur
cup	NOUN	6053e953dde807025a6ea1d6@_r_n_10227_sub_1	the hole (or metal container in the hole) on a golf green
cup	NOUN	6053e953dde807025a6ea1d6@_r_n_10227	wedstrijdbeker
curator	NOUN	6053e953dde807025a6ea1db@_o_n_073680664	a person who holds assets in trust for a beneficiary
curator	NOUN	6053e953dde807025a6ea1db@_o_n_623917282	bewaarder v.e. museum
curator	NOUN	6053e953dde807025a6ea1db@_r_n_10232	toezichthouder
curator	NOUN	6053e953dde807025a6ea1db@_r_n_10233	raadslid van (hoge)school
cursus	NOUN	6053e953dde807025a6ea1ea@_r_n_10248_sub_1	education imparted in a series of lessons or meetings
cursus	NOUN	6053e953dde807025a6ea1ea@_r_n_10248	lessenreeks; reeks lessen over een onderwerp
cursus	NOUN	6053e953dde807025a6ea1ea@_r_n_10249	leerjaar; leerjaar; bepaald jaar v.e. opleiding
cursus	NOUN	6053e953dde807025a6ea1ea@_r_n_10250	les; onderricht; onderwijs
cyanide	NOUN	6053e953dde807025a6ea1f7@_o_n_109597712	an extremely poisonous salt of hydrocyanic acid
cyanide	NOUN	6053e953dde807025a6ea1f7@_o_n_109597712_sub_1	any of a class of organic compounds containing the cyano radical -CN
cyanose	NOUN	6053e953dde807025a6ea1fa@_o_n_679045757	a bluish discoloration of the skin and mucous membranes; a sign that oxygen in the blood is dangerously diminished (as in carbon monoxide poisoning)
cyclus	NOUN	6053e953dde807025a6ea208@_r_n_10269_sub_1	a periodically repeated sequence of events
cyclus	NOUN	6053e953dde807025a6ea208@_r_n_10269	omloop; kringloop; zich herhalende reeks gebeurtenissen; rondgang binnen een circuit; het telkens opnieuw doorlopen van een reeks van stadia; omloop
cyclus	NOUN	6053e953dde807025a6ea208@_r_n_10270	verzameling kunstwerken; reeks voorstellingen
daad	NOUN	6053e953dde807025a6ea21b@_r_n_10290	bewuste handeling
daadkracht	NOUN	6053e953dde807025a6ea21c@_r_n_10291	zakelijke, energieke aanpak; werkkracht; kracht, dynamisme; vermogen iets te doen; kracht die als mens hebt; lichamelijke en/of geestelijke energie; vermogen initiatief te nemen; kracht v.h. stoten
daaropvolgend	ADJ	6053e953dde807025a6ea221@_r_a_10167	following in time or order
dag	NOUN	6053e953dde807025a6ea22f@_o_n_011862594	afscheidsgroet
dag	NOUN	6053e953dde807025a6ea22f@_o_n_910982732	time for Earth to make a complete rotation on its axis
dag	NOUN	6053e953dde807025a6ea22f@_r_n_10301	periode per 24 uur waarin het licht is
dag	NOUN	6053e953dde807025a6ea22f@_r_n_10302	periode van 24 uur
dagblad	NOUN	6053e953dde807025a6ea231@_r_n_10307_sub_1	officieel blad v.e. staat
dagblad	NOUN	6053e953dde807025a6ea231@_r_n_10307	krant die elke dag verschijnt; dagblad; dagblad; krant (INT)
dagelijks	ADJ	61f9d1602c1933ce16c4cf9b@r_a-9994	(alle)daags
dagelijks	ADJ	61f9d1602c1933ce16c4cf9b@r_a-9993	iedere dag
daglicht	NOUN	6053e953dde807025a6ea246@_r_n_10318	licht v.d. zon; licht van dit hemellichaam; licht van de zon
dak	NOUN	6053e953dde807025a6ea25d@_r_n_10342	kap op huis, schuur enz.
dak	NOUN	6053e953dde807025a6ea25d@_c_545143	kap op auto
dal	NOUN	6053e953dde807025a6ea26f@_o_n_026725724	a small wooded hollow
dal	NOUN	6053e953dde807025a6ea26f@_o_n_426243803	an open river valley (in a hilly area)
dal	NOUN	6053e953dde807025a6ea26f@_o_n_544429180	a narrow secluded valley (in the mountains)
dal	NOUN	6053e953dde807025a6ea26f@_r_n_10351	laag gebied tussen bergen; groot dal
dalen	VERB	6053e953dde807025a6ea271@_o_n_570147223	op de grond vallen
dalen	VERB	6053e953dde807025a6ea271@_r_v_2089	naar beneden gaan; lager van niveau worden
dalen	VERB	6053e953dde807025a6ea271@_r_v_2090	afnemen in waarde
dalen	VERB	6053e953dde807025a6ea271@_r_v_2091	afnemend geluid
daling	NOUN	6053e953dde807025a6ea273@_o_n_983057167	a worsening of business or economic activity
daling	NOUN	6053e953dde807025a6ea273@_o_n_632461782	the act of abating
daling	NOUN	6053e953dde807025a6ea273@_r_n_10354	het omlaag gaan
daling	NOUN	6053e953dde807025a6ea273@_r_n_10355	proces van minder worden; vermindering; dat waardoor iets minder wordt; het terugbrengen van iets; het lager maken/worden; het kleiner van omvang worden
daling	NOUN	6053e953dde807025a6ea273@_c_545248	helling van hoog naar laag
dankbaar	ADJ	61f9d1602c1933ce16c4cfa9@r_a-9996	erkentelijk
dankbaar	ADJ	61f9d1602c1933ce16c4cfa9@r_a-9997	voldoening gevend
dans	NOUN	6053e953dde807025a6ea2a4@_r_n_10406	beweging op muziek
dans	NOUN	6053e953dde807025a6ea2a4@_r_n_10408	dansmuziek
darm	NOUN	6053e953dde807025a6ea2b7@_o_n_244909016	the part of the small intestine between the duodenum and the ileum
darm	NOUN	6053e953dde807025a6ea2b7@_r_n_10428	gedeelte v.h. spijsverteringskanaal
data	NOUN	6053e953dde807025a6ea2ce@_o_n_059223336	bekende grootheid
data	NOUN	6053e953dde807025a6ea2ce@_r_n_10442	gegevens; gegevens
database	NOUN	6053e953dde807025a6ea2d1@_r_n_10444	gestructureerde opslagplaats in computer; gestructureerde opslagplaats in computer
datum	NOUN	6053e953dde807025a6ea2db@_r_n_10452	datum op een document; het voorzien v.e. datum; aanduiding van dag, maand en jaar
debat	NOUN	6053e953dde807025a6ea308@_o_n_236955206	reden; groot verschil van mening; openbare discussie over iets; openlijk gevoerde pennestrijd; strijd van openbare geschreven stukken
debat	NOUN	6053e953dde807025a6ea308@_o_n_702405259	uiteenzetting
debat	NOUN	6053e953dde807025a6ea308@_r_n_10470_sub_5	the formal presentation of a stated proposition and the opposition to it (usually followed by a vote)
debuut	NOUN	6053e953dde807025a6ea316@_o_n_383403749	the presentation of a debutante in society
debuut	NOUN	6053e953dde807025a6ea316@_r_n_10477	eerste publieke optreden
debuut	NOUN	6053e953dde807025a6ea316@_r_n_10478	datgene waarmee men debuteert
decennium	NOUN	6053e953dde807025a6ea321@_o_n_446720051	a period of 10 years
decoratie	NOUN	6053e953dde807025a6ea343@r_n-10504	ereteken in vorm van versiersel
decoratie	NOUN	6053e953dde807025a6ea343@r_n-10503	versiering
deel	NOUN	6053e953dde807025a6ea354@_o_n_120251578	any of the equal portions into which the capital stock of a corporation is divided and ownership of which is evidenced by a stock certificate
deel	NOUN	6053e953dde807025a6ea354@_o_n_548081122	belangrijkste afdeling; maximale hoeveelheid
deel	NOUN	6053e953dde807025a6ea354@_o_n_318402814	speelstuk in een spel
deel	NOUN	6053e953dde807025a6ea354@_o_n_716251688	dik boek; dik boek
deel	NOUN	6053e953dde807025a6ea354@_o_n_177227760	losgelaten stukje v.e. harde stof
deel	NOUN	6053e953dde807025a6ea354@_o_n_101671571	plank in een vloer
deel	NOUN	6053e953dde807025a6ea354@_o_n_102434036	lemen vloer waarop gedorst wordt
deel	NOUN	6053e953dde807025a6ea354@_o_n_109814661	proportioneel deel van een geheel, met name in aantallen; dat men ontvangt uit gemeenschappelijk bezit; evenredig aandeel; evenredig deel
deel	NOUN	6053e953dde807025a6ea354@_o_n_109164879	deel van meerdelig werk; serie boeken
deel	NOUN	6053e953dde807025a6ea354@_r_n_10518	ruimte in een boerderij
deel	NOUN	6053e953dde807025a6ea354@_r_n_10517	stuk v.e. geheel; onderdeel; stuk; deel; deel
deelgebied	NOUN	6053e953dde807025a6ea356@_r_n_10524	zelfstandig deel binnen groter iets
deelnemen	VERB	6053e953dde807025a6ea35b@_o_n_680912995	share in something
deelnemen	VERB	6053e953dde807025a6ea35b@_r_v_2127	participeren; deelnemen; meedoen
deelnemen	VERB	6053e953dde807025a6ea35b@_r_v_2128	meeleven; gevoelens gemeen hebben; leven in meegevoel; gevoelens delen
deelnemer	NOUN	6053e953dde807025a6ea35c@_o_n_291660241	iemand die ergens aan deelneemt; iemand die deelneemt aan sport; iemand die deelneemt aan een gezelschapsspel
deelnemer	NOUN	6053e953dde807025a6ea35c@_o_n_854240212	a person who participates in competitions
deelnemer	NOUN	6053e953dde807025a6ea35c@_r_n_10530_sub_1	iemand die deelneemt
deelstaat	NOUN	6053e953dde807025a6ea360@_r_n_10538	staat binnen unie van staten
deeltje	NOUN	6053e953dde807025a6ea366@_o_n_086215920	klein, niet-verbuigbaar woord
deeltje	NOUN	6053e953dde807025a6ea366@_o_n_102682956	kleinste deeltje v.e. chemisch element
deeltje	NOUN	6053e953dde807025a6ea366@_r_n_10549	kleinste element in een atoom; deeltje
defensie	NOUN	6053e953dde807025a6ea378@_r_n_10563	verdediging tegen aanvallen etc.; het verdedigen; het verdedigen
defensie	NOUN	6053e953dde807025a6ea378@_c_545422	verdedigend betoog; betoog in een rechtszaak
defensie	NOUN	6053e953dde807025a6ea378@_c_545421	achterste groep; achterhoede; achterhoede v.e. sportteam
defensiebeleid	NOUN	6053e953dde807025a6ea37b@_r_n_10566	beleid mbt. defensiezaken
defensief	ADJ	61f9d1602c1933ce16c4cfdd@r_a-10010	in de verdediging
definitief	ADJ	61f9d1602c1933ce16c4cfe1@r_a-10011	vaststaand
definiëren	VERB	6053e953dde807025a6ea382@_o_n_333459046	give a definition for the meaning of a word
definiëren	VERB	6053e953dde807025a6ea382@_r_v_2130	zuiver omschrijven
dekking	NOUN	6053e953dde807025a6ea3a2@_o_n_673817522	the extent to which something is covered
dekking	NOUN	6053e953dde807025a6ea3a2@_r_n_10598	bescherming tegen aanvallen
dekking	NOUN	6053e953dde807025a6ea3a2@_r_n_10599	zekerheid tegen financieel risico
dekking	NOUN	6053e953dde807025a6ea3a2@_r_n_10600	bevruchting van zoogdieren
delegatie	NOUN	6053e953dde807025a6ea3b2@_r_n_10613	groep vertegenwoordigers; vertegenwoordigers v.e. grotere groep; afvaardiging van mensen; de gezant en zijn gevolg; groep afgevaardigde personen met een bepaalde opdracht; delegatie; verzameling zendelingen
delen	VERB	6053e953dde807025a6ea3b5@_o_n_686861161	transmit (knowledge or skills)
delen	VERB	6053e953dde807025a6ea3b5@_o_n_029712446	scheiden
delen	VERB	6053e953dde807025a6ea3b5@_o_n_775672774	divide into parts, pieces, or sections
delen	VERB	6053e953dde807025a6ea3b5@_r_v_2151	opsplitsen; in groepen verdelen; in delen scheiden
delen	VERB	6053e953dde807025a6ea3b5@_r_v_2152	verdelen
delen	VERB	6053e953dde807025a6ea3b5@_r_v_2153	een getal splitsen
delen	VERB	6053e953dde807025a6ea3b5@_r_v_2154	meeleven; gevoelens gemeen hebben; leven in meegevoel; gevoelens delen
delen	VERB	6053e953dde807025a6ea3b5@_r_v_2155	zaken gemeen hebben
delta	NOUN	6053e953dde807025a6ea3c3@_o_n_581721646	the 4th letter of the Greek alphabet
delta	NOUN	6053e953dde807025a6ea3c3@_o_n_107333664	vliegtuig met een driehoekige vleugel; deltavleugel als zweefvliegtoestel
delta	NOUN	6053e953dde807025a6ea3c3@_r_n_10629	soort riviermonding aan zee; gebied binnen een deltamonding; wijd vertakte riviermonding
democratie	NOUN	6053e953dde807025a6ea3de@_o_n_922656795	the political orientation of those who favor government by the people or by their elected representatives
democratie	NOUN	6053e953dde807025a6ea3de@_r_n_10645	staatsvorm met veel invloed v.h. volk
democratisch	ADJ	61f9d1602c1933ce16c4cfef@r_a-10020	als in democratie
democratisch	ADJ	61f9d1602c1933ce16c4cfef@r_a-10318	democratie voorstaand
demon	NOUN	6053e953dde807025a6ea3e4@_o_n_815537017	a cruel wicked and inhuman person
demon	NOUN	6053e953dde807025a6ea3e4@_r_n_10651	de duivel; boosaardig bovennatuurlijk wezen; geest, demon; gevallen engel, boze geest; figuur die het kwaad voorstelt; duivel
demonstratie	NOUN	6053e953dde807025a6ea3e7@_o_n_894318591	manier van brengen
demonstratie	NOUN	6053e953dde807025a6ea3e7@_o_n_107894079	rechtstreekse bewijsvoering
demonstratie	NOUN	6053e953dde807025a6ea3e7@_o_n_107894079_sub_1	occasion when you can express opposition by marching (usually on some government institution) without a license
demonstratie	NOUN	6053e953dde807025a6ea3e7@_r_n_10654	demonstratie; openbare actie als meningsuiting; demonstratie
demonstratie	NOUN	6053e953dde807025a6ea3e7@_r_n_10655	proefvertoning
demonstreren	VERB	6053e953dde807025a6ea3e9@_o_n_099232880	be or become visible or noticeable
demonstreren	VERB	6053e953dde807025a6ea3e9@_o_n_187595762	demonstreren
demonstreren	VERB	6053e953dde807025a6ea3e9@_r_v_2168	in zijn werking aantonen; werking van iets tonen; ten toon stellen; etaleren
demonstreren	VERB	6053e953dde807025a6ea3e9@_r_v_2169	stellen; de straat op gaan; demonstreren
dengue	NOUN	6053e953dde807025a6ea3fb@_o_n_285291785	an infectious disease of the tropics transmitted by mosquitoes and characterized by rash and aching head and joints
denkbeeldig	ADJ	61f9d1602c1933ce16c4cff8@r_a-10025	in verbeelding
denken	VERB	6053e953dde807025a6ea402@_r_v_2177	het verstand laten werken; iemands mening zijn
denken	VERB	6053e953dde807025a6ea402@_r_v_2178	een plan maken, hebben
denken	VERB	6053e953dde807025a6ea402@_r_v_2179	niet vergeten
denken	VERB	6053e953dde807025a6ea402@_c_545485	als mening hebben; beoordelen als; als mening hebben; oordelen
denken	VERB	6053e953dde807025a6ea402@_c_545488	je gedachten ergens over laten gaan
departement	NOUN	6053e953dde807025a6ea41d@_o_n_062177217	onderdeel v.e. instelling; afdeling binnen een organisatie
departement	NOUN	6053e953dde807025a6ea41d@_o_n_106244508	bestuurlijk gewest in Frankrijk; bestuurlijke regio v.e. land
departement	NOUN	6053e953dde807025a6ea41d@_o_n_100329942	afdeling van een vereniging
departement	NOUN	6053e953dde807025a6ea41d@_r_n_10693	elk v.d. afdelingen v.e. regering; elk v.d. aparte regeringsafdelingen
depressie	NOUN	6053e953dde807025a6ea42d@_o_n_953211347	a state of melancholy depression
depressie	NOUN	6053e953dde807025a6ea42d@_r_n_10698	gebied met lage luchtdruk; gebied met slecht weer; depressie met zeer lage luchtdruk
depressie	NOUN	6053e953dde807025a6ea42d@_r_n_10699	neerslachtige stemming
depressie	NOUN	6053e953dde807025a6ea42d@_r_n_10700	periode van economische recessie
derde	ADJ	61f9d1602c1933ce16c4d003@r_a-10181	als no. drie
derde	NOUN	6053e953dde807025a6ea43e@_o_n_884042990	one of three equal parts of a divisible whole
dergelijk	ADJ	61f9d1602c1933ce16c4d008@r_a-16573	zulk
derivaat	NOUN	6053e953dde807025a6ea446@_r_n_10710	wat afgeleid is; de afgeleide van iets; stof uit een andere verkregen
derwisj	NOUN	6053e953dde807025a6ea459@_o_n_414000093	mohammedaanse monnik die boete doet
deskundige	NOUN	6053e953dde807025a6ea477@_o_n_378381152	iem. die uitblinkt; iemand die goed leert; iemand die uitblinkt; iemand die uitblinkt in bv. sport; iemand die ongelooflijke dingen kan; uitblinker; zeer begaafd iemand; toonaangevend iemand op bepaald gebied; erg intelligent persoon; persoon of ploeg die het beste is; iemand die ergens in uitmunt; iemand erg goed ergens in; iemand met inzicht en kennis; iemand die ergens erg goed in is; iem. die uitzonderlijk begaafd is; iemand die iets goed kan; op enige wijze opvallend iemand; iemand die ergens in uitblinkt; iemand die kan toveren; slim iemand; uitblinker m.n. in de muziek
deskundige	NOUN	6053e953dde807025a6ea477@_r_n_10735	deskundige; kenner; iemand met veel specifieke kennis; iemand met veel specifieke kennis; deskundige; ervaren persoon; deskundige
detail	NOUN	6053e953dde807025a6ea491@_o_n_334096402	a temporary military unit
detail	NOUN	6053e953dde807025a6ea491@_r_n_10748_sub_1	iets dat je moet weten, een speciaal detail
detecteren	VERB	6053e953dde807025a6ea495@_o_n_802424666	na zoeken ontdekken
deugd	NOUN	6053e953dde807025a6ea4a3@_o_n_015319800	a particular moral excellence
deugd	NOUN	6053e953dde807025a6ea4a3@_o_n_191711408	the quality of doing what is right and avoiding what is wrong
deugd	NOUN	6053e953dde807025a6ea4a3@_r_n_10762	goede eigenschap
deugdzaam	ADJ	61f9d1602c1933ce16c4d019@r_a-10035	braaf
deur	NOUN	6053e953dde807025a6ea4ae@_r_n_10769	afsluiting v.e. vertrek, kast, enz.
