lemma	upos	sense_id	definition
conocer	VERB	61c25a0299c5cce881c4c0e1@61c25a0299c5cce881c4c0e1-7	Expresar agradecimiento o reconocimiento por un favor recibido.
conocer	VERB	61c25a0299c5cce881c4c0e1@61c25a0299c5cce881c4c0e1-8	Tener conciencia o entender de un asunto o caso con autoridad o facultad legal.
ir	VERB	61c25a0299c5cce881c4c0e3@61c25a0299c5cce881c4c0e3-0	Desplazarse de un lugar a otro.
ir	VERB	61c25a0299c5cce881c4c0e3@61c25a0299c5cce881c4c0e3-1	En particular, trasladarse hacia una posición más distante con respecto de quien habla.
ir	VERB	61c25a0299c5cce881c4c0e3@61c25a0299c5cce881c4c0e3-2	Por extensión, dicho de un camino, extenderse hasta un lugar más distante con respecto de quien habla.
ir	VERB	61c25a0299c5cce881c4c0e3@61c25a0299c5cce881c4c0e3-3	Por extensión, extenderse algo de un punto a otro en el espacio o el tiempo.
ir	VERB	61c25a0299c5cce881c4c0e3@61c25a0299c5cce881c4c0e3-4	Por extensión, distinguirse una cosa de otra.
ir	VERB	61c25a0299c5cce881c4c0e3@61c25a0299c5cce881c4c0e3-5	Ir de un lugar a otro y volver al inicial repetidamente.
ir	VERB	61c25a0299c5cce881c4c0e3@61c25a0299c5cce881c4c0e3-6	Combinar o armonizar el aspecto o diseño de una cosa con otra.
ir	VERB	61c25a0299c5cce881c4c0e3@61c25a0299c5cce881c4c0e3-7	Desarrollar una acción cualquiera.
ir	VERB	61c25a0299c5cce881c4c0e3@61c25a0299c5cce881c4c0e3-8	Desempeñar correctamente un aparato la función para la que se está diseñado.
ir	VERB	61c25a0299c5cce881c4c0e3@61c25a0299c5cce881c4c0e3-9	Abocarse expresamente a ganar una mano de un juego.
ir	VERB	61c25a0299c5cce881c4c0e3@61c25a0299c5cce881c4c0e3-10	Desarrollarse una acción de manera continuada (con el gerundio del verbo que expresa aquella).
ir	VERB	61c25a0299c5cce881c4c0e3@61c25a0299c5cce881c4c0e3-11	Experimentar o haber experimentado una determinada acción o situación (con el participio del verbo que expresa aquella).
ir	VERB	61c25a0299c5cce881c4c0e3@61c25a0299c5cce881c4c0e3-12	Úsase para construir la forma perifrástica del futuro.
ir	VERB	61c25a0299c5cce881c4c0e3@61c25a0299c5cce881c4c0e3-13	Úsase para construir oraciones exhortativas.
escribir	VERB	61c25a0299c5cce881c4c0e4@61c25a0299c5cce881c4c0e4-0	Utilizar letras o signos grabados sobre una superficie para representar las palabras.
escribir	VERB	61c25a0299c5cce881c4c0e4@61c25a0299c5cce881c4c0e4-1	Crear versos, libros u otras obras basadas en la palabra escrita o hablada.
irlandés	ADJ	61c25a0299c5cce881c4c0e5@61c25a0299c5cce881c4c0e5-0	Originario, relativo a, o propio de Irlanda.
irlandés	NOUN	61c25a0299c5cce881c4c0e6@61c25a0299c5cce881c4c0e6-0	Lengua celta del grupo goidélico hablada en la isla de Irlanda.
bosque	NOUN	61c25a0299c5cce881c4c0e7@61c25a0299c5cce881c4c0e7-0	Terreno cubierto por árboles y otra vegetación.
bosque	NOUN	61c25a0299c5cce881c4c0e7@61c25a0299c5cce881c4c0e7-1	Por extensión, cuestión o asunto confuso y complejo.
bosque	NOUN	61c25a0299c5cce881c4c0e7@61c25a0299c5cce881c4c0e7-2	Pilosidad que en los varones adultos crece en las partes inferior y media de la cara
nombre	NOUN	61c25a0299c5cce881c4c0ef@61c25a0299c5cce881c4c0ef-0	En general, palabra que designa una entidad o condición.
nombre	NOUN	61c25a0299c5cce881c4c0ef@61c25a0299c5cce881c4c0ef-1	Particularmente, la que designa a una entidad en particular y no a una clase de las mismas.
nombre	NOUN	61c25a0299c5cce881c4c0ef@61c25a0299c5cce881c4c0ef-2	Clase de palabras que pueden servir como el sujeto de una frase, el complemento de un verbo o el argumento de una preposición.
nombre	NOUN	61c25a0299c5cce881c4c0ef@61c25a0299c5cce881c4c0ef-3	Clave o distintivo que se da a alguno para permitirle acceso a un lugar o información restringida.
nombre	NOUN	61c25a0299c5cce881c4c0ef@61c25a0299c5cce881c4c0ef-4	Número.
nombre	NOUN	61c25a0299c5cce881c4c0ef@61c25a0299c5cce881c4c0ef-5	Número (especialmente en {{Gramática|leng=fr}} y {{Matemáticas|leng=fr}}).
nombre	NOUN	61c25a0299c5cce881c4c0ef@61c25a0299c5cce881c4c0ef-6	Multitud (cantidad indeterminada).
utopía	NOUN	61c25a0299c5cce881c4c0f0@61c25a0299c5cce881c4c0f0-0	Cualquier lugar, idea o proyecto, enormemente atractivo, ideal, pero inalcanzable.
utopía	NOUN	61c25a0299c5cce881c4c0f0@61c25a0299c5cce881c4c0f0-1	Mundo idealizado y perfecto, normalmente en términos fantásticos o aparentemente irrealizables que suele presentarse como crítica o contraste respecto al momento histórico en el que se gesta.
estrella	NOUN	61c25a0299c5cce881c4c0f6@61c25a0299c5cce881c4c0f6-0	Cualquier cuerpo celeste visible a simple vista durante la noche exceptuando la Luna.
estrella	NOUN	61c25a0299c5cce881c4c0f6@61c25a0299c5cce881c4c0f6-1	Cuerpo celeste masivo que radia energía generada en su interior.
estrella	NOUN	61c25a0299c5cce881c4c0f6@61c25a0299c5cce881c4c0f6-2	Figura poligonal caracterizada por puntas que a intervalos regulares se proyectan del centro.
estrella	NOUN	61c25a0299c5cce881c4c0f6@61c25a0299c5cce881c4c0f6-3	Por extensión, cosa cualquiera con una figura semejante.
estrella	NOUN	61c25a0299c5cce881c4c0f6@61c25a0299c5cce881c4c0f6-4	En especial, distintivo en forma de estrella2 que indica el rango de algunos oficiales en el ejército.
estrella	NOUN	61c25a0299c5cce881c4c0f6@61c25a0299c5cce881c4c0f6-5	Distintivo en forma de estrella2 que indica, de acuerdo a una tabla estandarizada, la calidad de los hoteles.
estrella	NOUN	61c25a0299c5cce881c4c0f6@61c25a0299c5cce881c4c0f6-6	Arma blanca arrojadiza en forma de estrella2 de muchas puntas, de origen japonés.
estrella	NOUN	61c25a0299c5cce881c4c0f6@61c25a0299c5cce881c4c0f6-7	Fortaleza con planta en forma de estrella2.
estrella	NOUN	61c25a0299c5cce881c4c0f6@61c25a0299c5cce881c4c0f6-8	Fuerza superior e insondable que conduce los acontecimientos, por lo general hacia un desenlace positivo.
estrella	NOUN	61c25a0299c5cce881c4c0f6@61c25a0299c5cce881c4c0f6-9	Persona o cosa que alcanza fama y notoriedad en su carrera.
estrella	NOUN	61c25a0299c5cce881c4c0f6@61c25a0299c5cce881c4c0f6-10	Antiguo instrumento usado para medir el calibre de las armas de fuego.
estrella	NOUN	61c25a0299c5cce881c4c0f6@61c25a0299c5cce881c4c0f6-11	Mancha blanca y redonda en el pelaje de la frente del caballo, menor que un lucero.
estrella	NOUN	61c25a0299c5cce881c4c0f6@61c25a0299c5cce881c4c0f6-12	Punto de bordado que da puntadas diagonales, horizontales y verticales que convergen en un centro.
estrella	NOUN	61c25a0299c5cce881c4c0f6@61c25a0299c5cce881c4c0f6-13	Rueda de una rueca para seda.
ubicación	NOUN	61c25a0299c5cce881c4c0f7@61c25a0299c5cce881c4c0f7-0	Lugar en el que está ubicado algo.
ubicación	NOUN	61c25a0299c5cce881c4c0f7@61c25a0299c5cce881c4c0f7-1	Existencia de un ser en todas partes.
ubicación	NOUN	61c25a0299c5cce881c4c0f7@61c25a0299c5cce881c4c0f7-2	Accion y efecto de ubicar o ubicarse.
usuario	NOUN	61c25a0299c5cce881c4c103@61c25a0299c5cce881c4c103-0	Que utiliza habitualmente un bien o servicio.
usuario	NOUN	61c25a0299c5cce881c4c103@61c25a0299c5cce881c4c103-1	Que tiene el derecho de usar de una cosa ajena con unas limitaciones determinadas.
usuario	NOUN	61c25a0299c5cce881c4c103@61c25a0299c5cce881c4c103-2	Que utiliza un ordenador o sistema.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-0	Originar, crear, dar nacimiento.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-1	Producir un efecto.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-2	Fabricar o construir algo, proporcionándole sus formas y proporciones.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-3	Pasar de una condición a otra, producir un cambio en una cosa o persona.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-4	Adquirir cierto estado emocional transitorio, o cierta cualidad pasajera.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-5	Poner en marcha una acción.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-6	Representar, fingir o aparentar un papel o un personaje.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-7	Poner en escena una actuación, representar una obra de teatro.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-8	Fingir una actividad.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-9	Realizar una actividad de forma habitual, o en algún momento determinado.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-10	Tener cierta capacidad o contener.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-11	Arreglar, acomodar.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-12	Acostumbrar.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-13	Ocupar.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-14	Forzar, obligar.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-15	Ser igual, dar.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-16	Mejorar, arreglar o superar.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-17	Aparentar, simular
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-18	Cumplir una edad
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-19	Pensar con motivo o sin él, que algo está ocurriendo.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-20	Concebir o crear con la imaginación, con el intelecto.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-21	Producir, originar algo o alguien un efecto o resultado.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-22	Ejercitar, mover una parte del cuerpo de forma repetitiva.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-23	Preparar, componer.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-24	Dar una apariencia.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-25	Tomar una apariencia, un aspecto.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-26	Agrupar, juntar.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-27	Viajar o caminar por una ruta.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-28	Recorrer.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-29	Hablando de un vehículo, llegar a cierta velocidad.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-30	Amaestrar, adiestrar halcones, azores y otras aves de presa.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-31	Embellecer, mejorar el aspecto estético del cabello, cutis, uñas u otra parte del cuerpo.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-32	Defecar
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-33	Junto con alguna palabra que signifique excremento, defecar.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-34	Junto con alguna palabra que signifique orina, orinar.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-35	Cocinar un alimento.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-36	Realizar lo que expresa el verbo de una frase previa.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-37	Con algunos sustantivos, realizar la acción derivada del significado de este.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-38	Con algunos sustantivos, transformar, destruir algo en las porciones indicadas por el significado del sustantivo.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-39	Indica que en la acción se usa lo señalado por el sustantivo.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-40	Hablando de los animales, la voz expresada con una onomatopeya.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-41	Con sustantivos relacionados con la riqueza, enriquecerse
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-42	Con sustantivos que indican bienes, indica que estos son facilitados, dados o conseguidos.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-43	Indica el orden o lugar señalado por el sustantivo.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-44	Con sustantivos que indican espacio, crearlo.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-45	Hablando de los estudios, estar estudiando, cursar un año.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-46	Conducirse, comportarse como lo que señala el sustantivo que sigue.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-47	Se utiliza para expresar el estado del tiempo o el clima.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-48	Se utiliza para expresar un intervalo de tiempo transcurrido.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-49	Apetecer, tener deseos de.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-50	Convenir, tener relación con.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-51	Fingir, simular, aparentar.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-52	Adaptarse, corresponder.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-53	Tener cierto uso no previsto o diferente al esperado.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-54	Poner gran empeño o cuidado en algo.
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-55	Tener cierta conducta, obrar
hacer	VERB	61c25a0299c5cce881c4c104@61c25a0299c5cce881c4c104-56	Abastecerse de provisiones o bienes.
dar	VERB	61c25a0299c5cce881c4c107@61c25a0299c5cce881c4c107-0	Traspasar algo a otra persona de forma gratuita.
dar	VERB	61c25a0299c5cce881c4c107@61c25a0299c5cce881c4c107-1	Hacer entrega de algo.
dar	VERB	61c25a0299c5cce881c4c107@61c25a0299c5cce881c4c107-2	Otorgar alguna cosa.
dar	VERB	61c25a0299c5cce881c4c107@61c25a0299c5cce881c4c107-3	Considerar que algo es de una determinada manera. Se usa junto con la preposición por.
dar	VERB	61c25a0299c5cce881c4c107@61c25a0299c5cce881c4c107-4	Proporcionar frutos o beneficios.
dar	VERB	61c25a0299c5cce881c4c107@61c25a0299c5cce881c4c107-5	Mostrar en público un espectáculo como por ejemplo emitir una película o programa de televisión.
dar	VERB	61c25a0299c5cce881c4c107@61c25a0299c5cce881c4c107-6	Marcar el reloj una hora, especialmente referido a las campanadas.
dar	VERB	61c25a0299c5cce881c4c107@61c25a0299c5cce881c4c107-7	No tener importancia.
dar	VERB	61c25a0299c5cce881c4c107@61c25a0299c5cce881c4c107-8	Sufrir de manera repentina un dolor o enfermedad.
dar	VERB	61c25a0299c5cce881c4c107@61c25a0299c5cce881c4c107-9	Dicho de un inmueble: Entregar visibilidad; Estar situado con dirección a este lugar u objeto. 
dar	VERB	61c25a0299c5cce881c4c107@61c25a0299c5cce881c4c107-10	Atestar golpes.
ser	VERB	61c25a0299c5cce881c4c108@61c25a0299c5cce881c4c108-0	Tener algo una determinada naturaleza o cualidad estable.
ser	VERB	61c25a0299c5cce881c4c108@61c25a0299c5cce881c4c108-1	Haber una cosa o tener lugar un acontecimiento en un determinado sitio y momento.
ser	VERB	61c25a0299c5cce881c4c108@61c25a0299c5cce881c4c108-2	Se usa para formar la voz pasiva de todos los verbos, junto con el participio correspondiente de los mismos.
ser	VERB	61c25a0299c5cce881c4c108@61c25a0299c5cce881c4c108-3	Seguido de la descripción de una acción, consistir en ella.
ser	VERB	61c25a0299c5cce881c4c108@61c25a0299c5cce881c4c108-4	Seguido de la preposición de y algunos infinitivos, poderse prever fácilmente la acción que se expresa.
ser	VERB	61c25a0299c5cce881c4c108@61c25a0299c5cce881c4c108-5	Tener algo un valor o precio.
ser	VERB	61c25a0299c5cce881c4c108@61c25a0299c5cce881c4c108-6	Muestra la hora o fecha. Categoría:ES:Tiempo
ser	VERB	61c25a0299c5cce881c4c108@61c25a0299c5cce881c4c108-7	Se usa para dar el resultado de una operación aritmética.
ser	VERB	61c25a0299c5cce881c4c108@61c25a0299c5cce881c4c108-8	Servir, aprovechar o conducir para alguna cosa.
ser	VERB	61c25a0299c5cce881c4c108@61c25a0299c5cce881c4c108-9	Estar en algún lugar o situación.
ser	VERB	61c25a0299c5cce881c4c108@61c25a0299c5cce881c4c108-10	Pertenecer a la posesión o dominio de alguno.
ser	VERB	61c25a0299c5cce881c4c108@61c25a0299c5cce881c4c108-11	Pertenecer o tocar.
ser	VERB	61c25a0299c5cce881c4c108@61c25a0299c5cce881c4c108-12	Pertenecer o tocar hablando de alguna comunidad o número, o de calidad, y también se junta con la preposición de.
ser	VERB	61c25a0299c5cce881c4c108@61c25a0299c5cce881c4c108-13	Tener principio, origen o naturaleza, hablando de lugares o países.
ser	VERB	61c25a0299c5cce881c4c108@61c25a0299c5cce881c4c108-14	En las estructuras copulativas indica la relación entre el atributo y el sujeto.
ser	VERB	61c25a0299c5cce881c4c108@61c25a0299c5cce881c4c108-15	Sirve para afirmar o negar en lo que se dice o pretende.
ser	VERB	61c25a0299c5cce881c4c108@61c25a0299c5cce881c4c108-16	Junto con nombres que significan empleo, ocupación o ministerio vale ejercitarlos u ocuparse en ellos.
ser	VERB	61c25a0299c5cce881c4c108@61c25a0299c5cce881c4c108-17	Junto con nombres o participios de otros verbos vale tener las calidades o propiedades de lo que dichos verbos significan.
ser	VERB	61c25a0299c5cce881c4c108@61c25a0299c5cce881c4c108-18	Haber, existir.
ser	NOUN	61c25a0299c5cce881c4c109@61c25a0299c5cce881c4c109-0	Aquello que tiene existencia propia independientemente del medio.
ser	NOUN	61c25a0299c5cce881c4c109@61c25a0299c5cce881c4c109-1	Ente que está vivo.
ser	NOUN	61c25a0299c5cce881c4c109@61c25a0299c5cce881c4c109-2	Estado de existencia, consciencia o vida.
ser	NOUN	61c25a0299c5cce881c4c109@61c25a0299c5cce881c4c109-3	Naturaleza o esencia que define a una entidad como tal.
ser	NOUN	61c25a0299c5cce881c4c109@61c25a0299c5cce881c4c109-4	Valor, precio, estimación de las cosas.
inicial	ADJ	61c25a0299c5cce881c4c10a@61c25a0299c5cce881c4c10a-0	Propio de o relativo al comienzo de algo
ubicar	VERB	61c25a0299c5cce881c4c10f@61c25a0299c5cce881c4c10f-0	Colocar o situar en determinado espacio o lugar.
ubicar	VERB	61c25a0299c5cce881c4c10f@61c25a0299c5cce881c4c10f-1	Hallar alguna cosa que se buscaba
ubicar	VERB	61c25a0299c5cce881c4c10f@61c25a0299c5cce881c4c10f-2	Hallar a una persona que se buscaba.
ubicar	VERB	61c25a0299c5cce881c4c10f@61c25a0299c5cce881c4c10f-3	Identificar o rememorar alguna cosa pasada
ubicar	VERB	61c25a0299c5cce881c4c10f@61c25a0299c5cce881c4c10f-4	Tener una noción vaga acerca de la identidad de alguien, sin llegar a conocerlo.
femenino	ADJ	61c25a0299c5cce881c4c110@61c25a0299c5cce881c4c110-0	Uno de los dos géneros gramaticales tradicionales, correspondiente a los sustantivos (y a sus adjetivos y adyacentes) que al ir acompañados de un adjetivo que pueda presentar las dos terminaciones: -o y -a exige que éste, el adjetivo, lleve la terminación -a.
femenino	ADJ	61c25a0299c5cce881c4c110@61c25a0299c5cce881c4c110-1	Que toma las formas o características propias de este género.
femenino	ADJ	61c25a0299c5cce881c4c110@61c25a0299c5cce881c4c110-2	Relativo a la mujer
femenino	ADJ	61c25a0299c5cce881c4c110@61c25a0299c5cce881c4c110-3	Propio de la mujer. Que se comporta como lo suelen hacer las mujeres o es característico de ellas.
femenino	ADJ	61c25a0299c5cce881c4c110@61c25a0299c5cce881c4c110-4	Que tiene órganos receptores en la fecundación.
traducción	NOUN	61c25a0299c5cce881c4c112@61c25a0299c5cce881c4c112-0	Acción o efecto de traducir
traducción	NOUN	61c25a0299c5cce881c4c112@61c25a0299c5cce881c4c112-1	Cada una de las versiones en diferentes idiomas a las que se ha traducido una obra literaria.
traducción	NOUN	61c25a0299c5cce881c4c112@61c25a0299c5cce881c4c112-2	Figura retórica de que se usa, reptiendo una palabra en diversos sentidos.
traducción	NOUN	61c25a0299c5cce881c4c112@61c25a0299c5cce881c4c112-3	Sentido oculto que se le encuentra a algún discurso, escrito o hecho cualquiera.
traducción	NOUN	61c25a0299c5cce881c4c112@61c25a0299c5cce881c4c112-4	Proceso de lectura de la secuencia de bases del ARN y elaboración de la proteína correspondiente.
noche	NOUN	61c25a0299c5cce881c4c118@61c25a0299c5cce881c4c118-0	Tiempo entre dos días que coincide con el momento durante el cual el sol no da su luz
noche	NOUN	61c25a0299c5cce881c4c118@61c25a0299c5cce881c4c118-1	Tiempo o clima que hace durante ese momento. Hacer buena o mala noche
noche	NOUN	61c25a0299c5cce881c4c118@61c25a0299c5cce881c4c118-2	Desconcierto, oscuridad o pena.
masculino	ADJ	61c25a0299c5cce881c4c11a@61c25a0299c5cce881c4c11a-0	Propio de o relativo a los machos o varones
masculino	ADJ	61c25a0299c5cce881c4c11a@61c25a0299c5cce881c4c11a-1	Por extensión, que se comporta del modo convencionalmente asociado a los machos o varones
masculino	ADJ	61c25a0299c5cce881c4c11a@61c25a0299c5cce881c4c11a-2	Que muestra las inflexiones correspondientes a un determinado género gramatical, usado convencionalmente no sólo para los machos y varones, sino también para numerosos inanimados.
este	NOUN	61c25a0299c5cce881c4c11d@61c25a0299c5cce881c4c11d-0	Punto cardinal del horizonte, por donde asciende el Sol en los días de equinoccio, convencionalmente ubicado a la derecha de los mapas, a 90° del norte.
este	NOUN	61c25a0299c5cce881c4c11d@61c25a0299c5cce881c4c11d-1	Lugar, área, dirección o territorio que, respecto de otro con el cual se compara, se sitúa hacia donde se levanta el Sol o en un ángulo de 90° (a la derecha) de quien mira hacia el norte.
este	NOUN	61c25a0299c5cce881c4c11d@61c25a0299c5cce881c4c11d-2	Viento que procede de un territorio al este.
día	NOUN	61c25a0299c5cce881c4c128@61c25a0299c5cce881c4c128-0	Tiempo que tarda la Tierra en dar una vuelta alrededor de su eje, equivalente a 24 horas.
día	NOUN	61c25a0299c5cce881c4c128@61c25a0299c5cce881c4c128-1	Tiempo que tarda cualquier planeta en dar una vuelta alrededor de su eje.
día	NOUN	61c25a0299c5cce881c4c128@61c25a0299c5cce881c4c128-2	Periodo que va desde la medianoche hasta la siguiente medianoche
día	NOUN	61c25a0299c5cce881c4c128@61c25a0299c5cce881c4c128-3	Tiempo que dura la claridad diurna.
día	NOUN	61c25a0299c5cce881c4c128@61c25a0299c5cce881c4c128-4	Claridad causada por el Sol en la Tierra.
día	NOUN	61c25a0299c5cce881c4c128@61c25a0299c5cce881c4c128-5	Estado del clima.
día	NOUN	61c25a0299c5cce881c4c128@61c25a0299c5cce881c4c128-6	Fecha señalada de alguna fiesta o conmemoración.
día	NOUN	61c25a0299c5cce881c4c128@61c25a0299c5cce881c4c128-7	Época, etapa de la vida.
italiano	ADJ	61c25a0299c5cce881c4c129@61c25a0299c5cce881c4c129-0	Originario, relativo a, o propio de Italia.
italiano	ADJ	61c25a0299c5cce881c4c129@61c25a0299c5cce881c4c129-1	Indica que una preparación culinaria que es acompañado por tomate, palta y mayonesa como la variante del completo llamada del misma forma. Se denomina de esa forma a juzgar por los colores de la bandera de Italia.
italiano	NOUN	61c25a0299c5cce881c4c12a@61c25a0299c5cce881c4c12a-0	idioma románico, fruto de la progresiva evolución del latín, que en Italia dio lugar a numerosos dialectos, uno de los cuales, el florentino culto, convertido en lengua literaria gracias al prestigio de Dante Alighieri, Francesco Petrarca y Giovanni Boccaccio, se convirtió en lengua oficial.
italiano	NOUN	61c25a0299c5cce881c4c12a@61c25a0299c5cce881c4c12a-1	Tipo de sándwich que consiste en un pan que lleva en su interior una salchicha, tomate picado, palta molida y sobre este mayonesa, una de las variantes más populares del completo. Llamado así porque los ingrediente tomate, palta y mayonesa forman los colores de la bandera de Italia, opcionalmente se le pueden agregar otras salsas como ketchup, mostaza o ají en pasta.
mes	NOUN	61c25a0299c5cce881c4c12d@61c25a0299c5cce881c4c12d-0	Cada una de las doce partes, de duración variable según el sistema pero similar al ciclo lunar, en que se divide el año.
mes	NOUN	61c25a0299c5cce881c4c12d@61c25a0299c5cce881c4c12d-1	Período entre una fecha de un mes y la equivalente del siguiente.
mes	NOUN	61c25a0299c5cce881c4c12d@61c25a0299c5cce881c4c12d-2	Más simplemente, período de 30 días.
mes	NOUN	61c25a0299c5cce881c4c12d@61c25a0299c5cce881c4c12d-3	Salario o pago correspondiente a un mes.
mes	NOUN	61c25a0299c5cce881c4c12d@61c25a0299c5cce881c4c12d-4	Proceso cíclico fisiológico de las mujeres y hembras sexualmente maduras de los primates catarrinos, en que el cuerpo se prepara para un eventual embarazo, produciéndose al final del ciclo un sangrado vaginal fruto de la descamación del endometrio si no se ha producido la implantación de un embrión.
año	NOUN	61c25a0299c5cce881c4c12e@61c25a0299c5cce881c4c12e-0	Intervalo de tiempo que tarda la Tierra en hacer una revolución alrededor del Sol. El año se compone de 365 días y cuarto aproximadamente. Por eso cada cuatro años el año civil tiene un día más.
año	NOUN	61c25a0299c5cce881c4c12e@61c25a0299c5cce881c4c12e-1	Intervalo de tiempo que tarda cada planeta en hacer una revolución alrededor de otro cuerpo.
año	NOUN	61c25a0299c5cce881c4c12e@61c25a0299c5cce881c4c12e-2	Periodo entre fechas que determinan un año según el calendario gregoriano, del 1 de enero hasta el 31 de diciembre.
año	NOUN	61c25a0299c5cce881c4c12e@61c25a0299c5cce881c4c12e-3	Parte fijada de un año civil que se gasta en una actividad específica.
año	NOUN	61c25a0299c5cce881c4c12e@61c25a0299c5cce881c4c12e-4	Año Juliano, exactamente 365,25 días.
año	NOUN	61c25a0299c5cce881c4c12e@61c25a0299c5cce881c4c12e-5	Un grado en la escuela o el instituto.
año	NOUN	61c25a0299c5cce881c4c12e@61c25a0299c5cce881c4c12e-6	Período de doce meses contando de desde una fecha cualquiera.
polaco	ADJ	61c25a0299c5cce881c4c12f@61c25a0299c5cce881c4c12f-0	Originario, relativo a, o propio de Polonia
polaco	ADJ	61c25a0299c5cce881c4c12f@61c25a0299c5cce881c4c12f-1	De ascendencia eslava
polaco	ADJ	61c25a0299c5cce881c4c12f@61c25a0299c5cce881c4c12f-2	Originario, relativo a, o propio de Cataluña, a los catalanes o a su lengua
polaco	ADJ	61c25a0299c5cce881c4c12f@61c25a0299c5cce881c4c12f-3	Propio de o relativo al partido conservador que gobernó el Consejo de Ministros de España durante la primera mitad de la década de 1850
polaco	NOUN	61c25a0299c5cce881c4c130@61c25a0299c5cce881c4c130-0	Lengua eslava hablada en Polonia
polaco	NOUN	61c25a0299c5cce881c4c130@61c25a0299c5cce881c4c130-1	Vendedor ambulante de indumentaria
