lemma	upos	sense_id	definition
jalg	NOUN	605b513fabbf638f9b6e75e6@605b513fabbf638f9b6e75e6-4	vana rahvapärane pikkusmõõt, umbes 30 cm
jalg	NOUN	605b513fabbf638f9b6e75e6@605b513fabbf638f9b6e75e6-5	Inglise mõõdustiku pikkusühik, 12 tolli ehk umbes 30 cm
janu	NOUN	605b513fabbf638f9b6e75ec@605b513fabbf638f9b6e75ec-0	tugev juuatahtmise tunne, vajadus juua
janu	NOUN	605b513fabbf638f9b6e75ec@605b513fabbf638f9b6e75ec-1	ühe korraga, jooginõud suult võtmata joodav vedeliku kogus
janu	NOUN	605b513fabbf638f9b6e75ec@605b513fabbf638f9b6e75ec-2	himu, igatsus või soov millegi järele
jne	ADV	605b513fabbf638f9b6e75ee@605b513fabbf638f9b6e75ee-0	ja nii edasi, ja nõnda edasi
jogurt	NOUN	605b513fabbf638f9b6e75ef@605b513fabbf638f9b6e75ef-0	maheda maitsega hapupiimajook, mis saadakse eriliste bakteritega hapendamisel
joodik	NOUN	605b513fabbf638f9b6e75f0@605b513fabbf638f9b6e75f0-0	alkohoolsete jookide liigtarvitaja, alkoholismi põdev inimene
jook	NOUN	605b513fabbf638f9b6e75f1@605b513fabbf638f9b6e75f1-0	vedelik joomiseks (nt kohv, piim, mahl), ka alkohol (nt vein, konjak)
jooksutama	VERB	605b513fabbf638f9b6e75f3@605b513fabbf638f9b6e75f3-0	joosta laskma, jooksma või liikuma panema
jooksutama	VERB	605b513fabbf638f9b6e75f3@605b513fabbf638f9b6e75f3-1	kedagi (asjatult) korduvalt siia-sinna suunama, järjest järgmisse kohta või asutusse saatma
jooma	VERB	605b513fabbf638f9b6e75f4@605b513fabbf638f9b6e75f4-0	mingit vedelikku suuga võtma ja alla neelama
jooma	VERB	605b513fabbf638f9b6e75f4@605b513fabbf638f9b6e75f4-1	(poeetilisemas keelepruugis:) endasse vastu võtma
jooma	VERB	605b513fabbf638f9b6e75f4@605b513fabbf638f9b6e75f4-2	(ohtralt) alkohoolseid jooke tarvitama
jooma	VERB	605b513fabbf638f9b6e75f4@605b513fabbf638f9b6e75f4-3	millegi tähistamiseks või teatud kommete juurde kuuluvalt alkoholi tarvitama
joomine	NOUN	605b513fabbf638f9b6e75f5@605b513fabbf638f9b6e75f5-0	alkoholi liigpruukimine
joomine	NOUN	605b513fabbf638f9b6e75f5@605b513fabbf638f9b6e75f5-1	vedeliku tarvitamine
joon	NOUN	605b513fabbf638f9b6e75f6@605b513fabbf638f9b6e75f6-0	pikk ja peenike märk millegi pinnal, mis eraldab, piirab või tähistab midagi
joon	NOUN	605b513fabbf638f9b6e75f6@605b513fabbf638f9b6e75f6-1	geomeetriline kujund, millel on ainult üks mõõde (pikkus)
joon	NOUN	605b513fabbf638f9b6e75f6@605b513fabbf638f9b6e75f6-2	kujuteldav sirge või piirjoon, nt millegi ühendajana või eraldajana
joon	NOUN	605b513fabbf638f9b6e75f6@605b513fabbf638f9b6e75f6-3	tegevuse, käitumise vms suund või laad
joon	NOUN	605b513fabbf638f9b6e75f6@605b513fabbf638f9b6e75f6-4	iseloomulik omadus, loomuomane asjaolu või külg
joon	NOUN	605b513fabbf638f9b6e75f6@605b513fabbf638f9b6e75f6-5	(rõivastuse tegumoe kohta)
joon	NOUN	605b513fabbf638f9b6e75f6@605b513fabbf638f9b6e75f6-6	(inimkeha iseloomulike piirjoonte kohta)
joonis	NOUN	605b513fabbf638f9b6e75f7@605b513fabbf638f9b6e75f7-0	joonestamisel saadud graafiline kujutis
joonis	NOUN	605b513fabbf638f9b6e75f7@605b513fabbf638f9b6e75f7-1	teksti sisu selgitav või täiendav illustratsioon
joonis	NOUN	605b513fabbf638f9b6e75f7@605b513fabbf638f9b6e75f7-2	(joonistuse kohta)
joonis	NOUN	605b513fabbf638f9b6e75f7@605b513fabbf638f9b6e75f7-3	liikumisel moodustuv kujund nt koreograafias ja iluuisutamises
joonistus	NOUN	605b513fabbf638f9b6e75f8@605b513fabbf638f9b6e75f8-0	söe, kriidi, pliiatsi vms vahendiga tehtud pilt
joonistus	NOUN	605b513fabbf638f9b6e75f8@605b513fabbf638f9b6e75f8-1	vastav graafika liik
joonistus	NOUN	605b513fabbf638f9b6e75f8@605b513fabbf638f9b6e75f8-2	pildi, maali joonelemendid ning nende laad (hrl vastandatult koloriidile, värvikäsitlusele)
juba	ADV	605b513fabbf638f9b6e75f9@605b513fabbf638f9b6e75f9-0	näitab, et mingi tegevus, seisund vms on käsitletavaks momendiks alanud või lõppenud
juba	ADV	605b513fabbf638f9b6e75f9@605b513fabbf638f9b6e75f9-1	rõhutab, et mingi olukord on kestnud suhteliselt kaua või on kordunud
juba	ADV	605b513fabbf638f9b6e75f9@605b513fabbf638f9b6e75f9-2	käsk- ja soovlausetes väljendab soovi, et miski toimuks otsekohe või võimalikult ruttu
juba	ADV	605b513fabbf638f9b6e75f9@605b513fabbf638f9b6e75f9-3	rõhutab või tugevdab kergelt lauses esitatut
judaism	NOUN	605b513fabbf638f9b6e75fa@605b513fabbf638f9b6e75fa-0	monoteistlik juudi usund
juhatus	NOUN	605b513fabbf638f9b6e75fb@605b513fabbf638f9b6e75fb-0	organisatsiooni, ettevõtte, ka mõne asutuse tegevust juhtiv üksus
juhatus	NOUN	605b513fabbf638f9b6e75fb@605b513fabbf638f9b6e75fb-1	selle üksuse ruumid või asukoht
juhatus	NOUN	605b513fabbf638f9b6e75fb@605b513fabbf638f9b6e75fb-2	nõuanne, juhtnöör, õpetus
juhatus	NOUN	605b513fabbf638f9b6e75fb@605b513fabbf638f9b6e75fb-3	mingil viisil juhatamine (nt giidina, dirigendina)
juhis	NOUN	605b513fabbf638f9b6e75fc@605b513fabbf638f9b6e75fc-0	õpetus või eeskiri, kuidas mingil puhul toimida või tegutseda
juhis	NOUN	605b513fabbf638f9b6e75fc@605b513fabbf638f9b6e75fc-1	juhtimisseadmestiku osa lennuki kabiinis, seade, mis liigutab kõrgus- ja kaldtüüri
juht	NOUN	605b513fabbf638f9b6e75fd@605b513fabbf638f9b6e75fd-0	kellegi või millegi eesotsas olev tööd suunav, korraldav või juhtiv isik (või olend)
juht	NOUN	605b513fabbf638f9b6e75fd@605b513fabbf638f9b6e75fd-1	teed näitav, infot andev või seletusi jagav saatja (ka nt raamatuna)
juht	NOUN	605b513fabbf638f9b6e75fd@605b513fabbf638f9b6e75fd-2	talutaja
juht	NOUN	605b513fabbf638f9b6e75fd@605b513fabbf638f9b6e75fd-3	liiklusvahendi juhtija (ka elukutsena)
juht	NOUN	605b513fabbf638f9b6e75fd@605b513fabbf638f9b6e75fd-4	masina tööd vahetult juhtiv isik
juht	NOUN	605b513fabbf638f9b6e75fd@605b513fabbf638f9b6e75fd-5	aine, mis juhib elektrit, soojust, heli vms
juht	NOUN	605b513fabbf638f9b6e75fd@605b513fabbf638f9b6e75fd-6	kuskil, kellegagi juhtunud asi, hrl muudest eristuv, üksikuna esinev sündmus
juht	NOUN	605b513fabbf638f9b6e75fd@605b513fabbf638f9b6e75fd-7	(osutab millegi toimumise eeldusele, tingimusele vms)
juhtima	VERB	605b513fabbf638f9b6e75fe@605b513fabbf638f9b6e75fe-0	sõiduki roolis olema, seda edasi viima ning teel, kursil vms hoidma
juhtima	VERB	605b513fabbf638f9b6e75fe@605b513fabbf638f9b6e75fe-1	asutuse vm organisatsiooni tööd korraldama ja suunama, hrl selle juhina töötama
juhtima	VERB	605b513fabbf638f9b6e75fe@605b513fabbf638f9b6e75fe-2	millegi toimimist või kulgu korraldama ja suunama
juhtima	VERB	605b513fabbf638f9b6e75fe@605b513fabbf638f9b6e75fe-3	millegi kulgu või kellegi liikumist suunama
juhtima	VERB	605b513fabbf638f9b6e75fe@605b513fabbf638f9b6e75fe-4	vedeliku vm aine liikumisele (torude vm seadme abil) suuna andma
juhtima	VERB	605b513fabbf638f9b6e75fe@605b513fabbf638f9b6e75fe-5	elektrit, soojust vm füüsikalist nähtust edasi kandma, endast läbi laskma
juhtima	VERB	605b513fabbf638f9b6e75fe@605b513fabbf638f9b6e75fe-6	võistluse paremusjärjestuses esimene (või esikohtadel) olema
juhtima	VERB	605b513fabbf638f9b6e75fe@605b513fabbf638f9b6e75fe-7	asetuselt, paremuselt vm poolest kellestki ees olema
juhtimine	NOUN	605b513fabbf638f9b6e75ff@605b513fabbf638f9b6e75ff-0	asutuse vm organisatsiooni töö korraldamine ja suunamine, hrl selle juhina töötades
juhtimine	NOUN	605b513fabbf638f9b6e75ff@605b513fabbf638f9b6e75ff-1	millegi toimimise või kulu korraldamine ja suunamine
juhtimine	NOUN	605b513fabbf638f9b6e75ff@605b513fabbf638f9b6e75ff-2	sõiduki roolis olemine, selle edasi viimine, teel, kursil vms hoidmine
juhtiv	ADJ	605b513fabbf638f9b6e7601@605b513fabbf638f9b6e7601-0	määrava tähtsusega, väga mõjukas
juhtiv	ADJ	605b513fabbf638f9b6e7601@605b513fabbf638f9b6e7601-1	kõrgel positsioonil olev
juhtum	NOUN	605b513fabbf638f9b6e7602@605b513fabbf638f9b6e7602-0	kuskil, kellegagi juhtunud asi, hrl muudest eristuv, üksikuna esinev sündmus
juhtuma	VERB	605b513fabbf638f9b6e7603@605b513fabbf638f9b6e7603-0	(üksiksündmuse, juhtumi kohta:) (ootamatult, ettekavatsemata) toimuma, aset leidma, (kogemata, juhuslikult) esinema või ette tulema
juhtuma	VERB	605b513fabbf638f9b6e7603@605b513fabbf638f9b6e7603-1	juhuslikult, ettekavatsemata mingisse kohta, olukorda või seisundisse jõudma
juhtuma	VERB	605b513fabbf638f9b6e7603@605b513fabbf638f9b6e7603-2	sel moel midagi tegema, mingis olukorras olema
juhtumisi	ADV	605b513fabbf638f9b6e7604@605b513fabbf638f9b6e7604-0	juhuse tõttu
julge	ADJ	605b513fabbf638f9b6e7605@605b513fabbf638f9b6e7605-0	selline, kes ei karda, ei tunne hirmu midagi teha
julge	ADJ	605b513fabbf638f9b6e7605@605b513fabbf638f9b6e7605-1	tavapärast trotsiv, uudne, harjumatult omapärane
julge	ADJ	605b513fabbf638f9b6e7605@605b513fabbf638f9b6e7605-2	vastuvõetavuse või sündsuse piiril olev, sihilikult tähelepanu tõmbav
julge	ADJ	605b513fabbf638f9b6e7605@605b513fabbf638f9b6e7605-3	kindel, ohutu, riskita
julgus	NOUN	605b513fabbf638f9b6e7607@605b513fabbf638f9b6e7607-0	kartmatu olek
julgustama	VERB	605b513fabbf638f9b6e7608@605b513fabbf638f9b6e7608-0	julgust sisendama või andma, julge(ma)ks tegema
julmus	NOUN	605b513fabbf638f9b6e7609@605b513fabbf638f9b6e7609-0	julm tegu
jumal	NOUN	605b513fabbf638f9b6e760a@605b513fabbf638f9b6e760a-0	ainujumalasse uskuvates religioonides kõrgeim üleloomulik olend või jõud, maailma looja ning valitseja
jumal	NOUN	605b513fabbf638f9b6e760a@605b513fabbf638f9b6e760a-1	paljudesse jumalatesse uskuvates religioonides jumalus või vaim või üleloomuliku olendi kehastus, kellel on üleloomulikud võimed
jumal	NOUN	605b513fabbf638f9b6e760a@605b513fabbf638f9b6e760a-2	(austus-, ihalusobjekti, iidoli kohta)
jumal	NOUN	605b513fabbf638f9b6e760a@605b513fabbf638f9b6e760a-3	esineb mitmesugustes rahvapärastes ütlustes, väljendites ja hüüatustes
jumal	NOUN	605b513fabbf638f9b6e760a@605b513fabbf638f9b6e760a-4	ainujumalasse uskuvates religioonides kõrgeim üleloomulik olend või jõud, maailma looja ning valitseja
jumal	NOUN	605b513fabbf638f9b6e760a@605b513fabbf638f9b6e760a-5	paljudesse jumalatesse uskuvates religioonides jumalus või vaim või üleloomuliku olendi kehastus, kellel on üleloomulikud võimed
jumal	NOUN	605b513fabbf638f9b6e760a@605b513fabbf638f9b6e760a-6	(austus-, ihalusobjekti, iidoli kohta)
jumal	NOUN	605b513fabbf638f9b6e760a@605b513fabbf638f9b6e760a-7	esineb mitmesugustes rahvapärastes ütlustes, väljendites ja hüüatustes
jumalanna	NOUN	605b513fabbf638f9b6e760c@605b513fabbf638f9b6e760c-0	naissoost jumalik olend
jumalanna	NOUN	605b513fabbf638f9b6e760c@605b513fabbf638f9b6e760c-1	naissoost austus-, ihalusobjekt või iidol
jumaldama	VERB	605b513fabbf638f9b6e760d@605b513fabbf638f9b6e760d-0	kedagi või midagi vaimustatult, piiritult imetlema, austama ja armastama
jumalik	ADJ	605b513fabbf638f9b6e760e@605b513fabbf638f9b6e760e-0	jumala(te)ga seotud või neist lähtuv, jumala omadustega
jumalik	ADJ	605b513fabbf638f9b6e760e@605b513fabbf638f9b6e760e-1	suurepärane, võrratu
just	ADV	605b513fabbf638f9b6e760f@605b513fabbf638f9b6e760f-0	praegusel hetkel või pisut varem
just	ADV	605b513fabbf638f9b6e760f@605b513fabbf638f9b6e760f-1	praegusel hetkel või pisut varem
just	ADV	605b513fabbf638f9b6e760f@605b513fabbf638f9b6e760f-2	(rõhutab, tõstab esile, kinnitab midagi:) nimelt, täpselt
just	ADV	605b513fabbf638f9b6e760f@605b513fabbf638f9b6e760f-3	väljendab nõusolekut kaaslase jutuga, annab esitatud küsimusele jaatava vastuse
just	ADV	605b513fabbf638f9b6e760f@605b513fabbf638f9b6e760f-4	näitab, et oled nõus, kiidad midagi heaks
just	ADV	605b513fabbf638f9b6e760f@605b513fabbf638f9b6e760f-5	pehmendab öeldavat, vähendab väite või soovi kategoorilisust
justnimelt	ADV	605b513fabbf638f9b6e7610@605b513fabbf638f9b6e7610-0	(rõhutab, tõstab esile, kinnitab midagi:) just, nimelt, täpselt
jutt	NOUN	605b513fabbf638f9b6e7611@605b513fabbf638f9b6e7611-0	inimeste omavaheline vestlus või kõnelus
jutt	NOUN	605b513fabbf638f9b6e7611@605b513fabbf638f9b6e7611-1	kõneaine, arutlusobjekt
jutt	NOUN	605b513fabbf638f9b6e7611@605b513fabbf638f9b6e7611-2	see, mida keegi räägib või ütleb
jutt	NOUN	605b513fabbf638f9b6e7611@605b513fabbf638f9b6e7611-3	(inimese vestlemisvõime või -viisi kohta)
jutt	NOUN	605b513fabbf638f9b6e7611@605b513fabbf638f9b6e7611-4	üldiselt räägitav, suust suhu leviv kuuldus
jutt	NOUN	605b513fabbf638f9b6e7611@605b513fabbf638f9b6e7611-5	(lühike) proosapala, mis ei sea rangeid piiranguid ei sisus ega vormis
jutt	NOUN	605b513fabbf638f9b6e7611@605b513fabbf638f9b6e7611-6	pikk ja peenike märk millegi pinnal, mis eraldab, piirab või tähistab midagi
jutt	NOUN	605b513fabbf638f9b6e7611@605b513fabbf638f9b6e7611-7	mingi tegevuse hoog, selle tõhusus ja kiirus
jutt	NOUN	605b513fabbf638f9b6e7611@605b513fabbf638f9b6e7611-8	psüühilise või füsioloogilise nähtuse lühiajaline tugev puhang, äkiline sööst
jutt	NOUN	605b513fabbf638f9b6e7611@605b513fabbf638f9b6e7611-9	tugev löök või hoop
juuli	NOUN	605b513fabbf638f9b6e7613@605b513fabbf638f9b6e7613-0	aasta 7. kuu, põhjapoolkeral teine suvekuu
juuni	NOUN	605b513fabbf638f9b6e7614@605b513fabbf638f9b6e7614-0	aasta 6. kuu, põhjapoolkeral esimene suvekuu
juunior	NOUN	605b513fabbf638f9b6e7615@605b513fabbf638f9b6e7615-0	(isikunime järel hrl poja eristamiseks isast:) noorem
juunior	NOUN	605b513fabbf638f9b6e7615@605b513fabbf638f9b6e7615-1	noorte ja täiskasvanute vahelisse vanuseklassi kuuluv sportlane
juur	NOUN	605b513fabbf638f9b6e7616@605b513fabbf638f9b6e7616-0	taimede tugev, jäme maa-alune vars, mille kaudu taim toitub
juur	NOUN	605b513fabbf638f9b6e7616@605b513fabbf638f9b6e7616-1	kehaosa või elundi kinnitumis- või ühinemiskoht
juur	NOUN	605b513fabbf638f9b6e7616@605b513fabbf638f9b6e7616-2	(kuhugi kinnistumise kohta abstraktsemas mõttes)
juur	NOUN	605b513fabbf638f9b6e7616@605b513fabbf638f9b6e7616-3	millegi algus, algupära, päritolu, lähtekoht, põhjus
juur	NOUN	605b513fabbf638f9b6e7616@605b513fabbf638f9b6e7616-4	hapendatava toidu (hrl leiva) alustussegu, juuretis
juur	NOUN	605b513fabbf638f9b6e7616@605b513fabbf638f9b6e7616-5	sõna morfoloogiliselt jagamatu, tuletuselementideta osa
juur	NOUN	605b513fabbf638f9b6e7616@605b513fabbf638f9b6e7616-6	astendatava nimetus juurimisel, otsitav arv, mille antud aste võrdub antud arvuga
juurde	ADV	605b513fabbf638f9b6e7619@605b513fabbf638f9b6e7619-0	kellegi või millegi vahetusse lähedusse, täiesti lähedale
juurde	ADV	605b513fabbf638f9b6e7619@605b513fabbf638f9b6e7619-1	millelegi lisaks, täienduseks
juurduma	VERB	605b513fabbf638f9b6e761c@605b513fabbf638f9b6e761c-0	püsivalt omaseks saama
juurduma	VERB	605b513fabbf638f9b6e761c@605b513fabbf638f9b6e761c-1	kinnistuma
juurduma	VERB	605b513fabbf638f9b6e761c@605b513fabbf638f9b6e761c-2	juuri moodustama või kasvatama, juuri ajama
juurima	VERB	605b513fabbf638f9b6e761f@605b513fabbf638f9b6e761f-0	millestki halvaks peetavast vabanema, seda lõplikult, otsustavalt kõrvaldama
juurima	VERB	605b513fabbf638f9b6e761f@605b513fabbf638f9b6e761f-1	arvu iseendaga teatud arv kordi jagama, arvu juurt leidma
juut	NOUN	605b513fabbf638f9b6e7621@605b513fabbf638f9b6e7621-0	vanaheebrea rahvast lähtunud, laialipillatult paljudes maades elava judaismi tunnistava rahva liige
jäik	ADJ	605b513fabbf638f9b6e7622@605b513fabbf638f9b6e7622-0	(materjali, eseme kohta:) selline, mis ei anna painduma (püsiva omadusena)
jäik	ADJ	605b513fabbf638f9b6e7622@605b513fabbf638f9b6e7622-1	(liigeste kohta:) selline, mis ei liigu, mis ei lase kehaosa painutada
jäik	ADJ	605b513fabbf638f9b6e7622@605b513fabbf638f9b6e7622-2	mittemõjutatav, järeleandmatu, oma seisukohtades kindlaks jääv
jäik	ADJ	605b513fabbf638f9b6e7622@605b513fabbf638f9b6e7622-3	(inimese olemuse kohta:) ilma südamlikkuse ja soojuseta, tundetu või ükskõikne
jälgima	VERB	605b513fabbf638f9b6e7623@605b513fabbf638f9b6e7623-0	midagi või kedagi (liikuvat) pilguga saates vaatlema, ainiti silmitsedes uurima
jälgima	VERB	605b513fabbf638f9b6e7623@605b513fabbf638f9b6e7623-1	(vaadeldes) taga ajama või jälitama, luurates kannul käima
jälgima	VERB	605b513fabbf638f9b6e7623@605b513fabbf638f9b6e7623-2	mõttega, kaasa elades kuulama ja vaatama
jälgima	VERB	605b513fabbf638f9b6e7623@605b513fabbf638f9b6e7623-3	millegi arengut või seisundit pidevalt silmas pidama, kursis olemiseks, teadmiste täiendamiseks vms kontrollima
jälgima	VERB	605b513fabbf638f9b6e7623@605b513fabbf638f9b6e7623-4	millegagi koos või kaasas käima, millegi järgi toimima
jälgima	VERB	605b513fabbf638f9b6e7623@605b513fabbf638f9b6e7623-5	sotsiaalmeedias end mingi konto huviliseks määratlema, et saada sellelt kontolt märguandeid
jäljend	NOUN	605b513fabbf638f9b6e7624@605b513fabbf638f9b6e7624-0	täpne jälg millestki
jäljend	NOUN	605b513fabbf638f9b6e7624@605b513fabbf638f9b6e7624-1	järeletehtu, koopia või imitatsioon
jälle	ADV	605b513fabbf638f9b6e7625@605b513fabbf638f9b6e7625-0	(teatud aja järel) uut puhku
jälle	ADV	605b513fabbf638f9b6e7625@605b513fabbf638f9b6e7625-1	(vastanduses:) nagu vastukaaluks, omakorda
järeldama	VERB	605b513fabbf638f9b6e7628@605b513fabbf638f9b6e7628-0	andmete, faktide vm põhjal (loogilist) otsustust tegema
järeldus	NOUN	605b513fabbf638f9b6e7629@605b513fabbf638f9b6e7629-0	andmete, faktide vm põhjal tehtav (loogiline) otsustus
järgima	VERB	605b513fabbf638f9b6e762c@605b513fabbf638f9b6e762c-0	millegi järgi toimima, tegutsemisel midagi arvestama
järglane	NOUN	605b513fabbf638f9b6e762d@605b513fabbf638f9b6e762d-0	soo või liigi jätkaja
järglane	NOUN	605b513fabbf638f9b6e762d@605b513fabbf638f9b6e762d-1	kellegi töö, tegevuse, traditsioonide jätkaja
järgmine	ADJ	605b513fabbf638f9b6e762e@605b513fabbf638f9b6e762e-0	millelegi (vahetult) järgnev
järgmine	ADJ	605b513fabbf638f9b6e762e@605b513fabbf638f9b6e762e-1	(viitab eelnevale või järgnevale tekstile, asjaolule vm)
järgnema	VERB	605b513fabbf638f9b6e7630@605b513fabbf638f9b6e7630-0	millegi järel toimuma või paiknema
järgnema	VERB	605b513fabbf638f9b6e7630@605b513fabbf638f9b6e7630-1	kellegi järel liikuma
järgnema	VERB	605b513fabbf638f9b6e7630@605b513fabbf638f9b6e7630-2	millegi järgi toimima, millegi alusel talitama
järgnev	ADJ	605b513fabbf638f9b6e7631@605b513fabbf638f9b6e7631-0	millegi järel esinev, toimuv vms
järgnev	ADJ	605b513fabbf638f9b6e7631@605b513fabbf638f9b6e7631-1	(tekstis) allpool kirjas olev
järjest	ADV	605b513fabbf638f9b6e7632@605b513fabbf638f9b6e7632-0	kogu aeg, jätkuvalt ühtmoodi või samal viisil muutudes
järjest	ADV	605b513fabbf638f9b6e7632@605b513fabbf638f9b6e7632-1	(ajaliselt:) üksteise järel, ilma vahet pidamata
järsk	ADJ	605b513fabbf638f9b6e7633@605b513fabbf638f9b6e7633-0	püstsuunas tõusev või langev, rõhtsuunast tugevasti erinev, tugeva kallakuga
järsk	ADJ	605b513fabbf638f9b6e7633@605b513fabbf638f9b6e7633-1	tugevasti suunda muutev, suure nurga all pöörduv
järsk	ADJ	605b513fabbf638f9b6e7633@605b513fabbf638f9b6e7633-2	äkki ja ootamatult toimuv, terava või tugeva intensiivsusega
järsk	ADJ	605b513fabbf638f9b6e7633@605b513fabbf638f9b6e7633-3	talitsematu ja äkilise loomuga
järsk	ADJ	605b513fabbf638f9b6e7633@605b513fabbf638f9b6e7633-4	(hoolimatult) range ja karm
järv	NOUN	605b513fabbf638f9b6e7634@605b513fabbf638f9b6e7634-0	suurem veega täitunud maismaanõgu, mis ei ole otseses ühenduses merega
jätkama	VERB	605b513fabbf638f9b6e7636@605b513fabbf638f9b6e7636-0	midagi edasi tegema
jätkama	VERB	605b513fabbf638f9b6e7636@605b513fabbf638f9b6e7636-1	pooleli olevat või katkestatud tegevust uuesti alustama
jätkama	VERB	605b513fabbf638f9b6e7636@605b513fabbf638f9b6e7636-2	jätku külge panema
jätkama	VERB	605b513fabbf638f9b6e7636@605b513fabbf638f9b6e7636-3	(juppidest) kokku liitma
jätkuma	VERB	605b513fabbf638f9b6e7638@605b513fabbf638f9b6e7638-0	ajaliselt üha edasi kestma
jätkuma	VERB	605b513fabbf638f9b6e7638@605b513fabbf638f9b6e7638-1	küllaldaselt, piisavalt (palju) olema
jätma	VERB	605b513fabbf638f9b6e7639@605b513fabbf638f9b6e7639-0	mingis kohas, seisundis või olukorras (edasi) olla laskma
jätma	VERB	605b513fabbf638f9b6e7639@605b513fabbf638f9b6e7639-1	mingiks otstarbeks, kellegi või millegi jaoks või teatud ajani kõrvale panema või varuma
jätma	VERB	605b513fabbf638f9b6e7639@605b513fabbf638f9b6e7639-2	mingisuguseks muutma või muutuda laskma, mingit olukorda või seisundit tekitama, tulemust või tagajärge andma
jätma	VERB	605b513fabbf638f9b6e7639@605b513fabbf638f9b6e7639-3	(lahkudes) loovutama, (üle või edasi) andma
jätma	VERB	605b513fabbf638f9b6e7639@605b513fabbf638f9b6e7639-4	lõpetama, lakkama, järele jätma
jätma	VERB	605b513fabbf638f9b6e7639@605b513fabbf638f9b6e7639-5	hülgama, maha jätma
jää	NOUN	605b513fabbf638f9b6e763a@605b513fabbf638f9b6e763a-0	külmunud, tahkes olekus vesi
jää	NOUN	605b513fabbf638f9b6e763a@605b513fabbf638f9b6e763a-1	veekogude jääkate
jääger	NOUN	605b513fabbf638f9b6e763c@605b513fabbf638f9b6e763c-0	elukutseline jahimees
jääger	NOUN	605b513fabbf638f9b6e763c@605b513fabbf638f9b6e763c-1	(endisajal:) spetsiaalse väljaõppe saanud valikjalaväe sõdur
jääma	VERB	605b513fabbf638f9b6e763d@605b513fabbf638f9b6e763d-0	mingis paigas, seisundis või olukorras püsima, sealt mitte lahkuma
jääma	VERB	605b513fabbf638f9b6e763d@605b513fabbf638f9b6e763d-1	(lahkumistervitusega seotud väljendites)
jääma	VERB	605b513fabbf638f9b6e763d@605b513fabbf638f9b6e763d-2	kellekski, millekski või mingisuguseks muutuma, saama
jääma	VERB	605b513fabbf638f9b6e763d@605b513fabbf638f9b6e763d-3	mingisse olukorda, seisundisse või tegevusse siirduma või sattuma
jääma	VERB	605b513fabbf638f9b6e763d@605b513fabbf638f9b6e763d-4	võistlustel vm mingit kohta saavutama (hrl muud kui esimest)
jääma	VERB	605b513fabbf638f9b6e763d@605b513fabbf638f9b6e763d-5	jätkuvalt olemas olema, (endisest) säilinud, alles või üle olema
jäänus	NOUN	605b513fabbf638f9b6e763e@605b513fabbf638f9b6e763e-0	see, mis on millestki (lagunemisel või hävimisel) järele jäänud
jäätis	NOUN	605b513fabbf638f9b6e763f@605b513fabbf638f9b6e763f-0	koorest, piimast või puuviljamahlast mitmesuguste maitselisanditega valmistatud külmutatud maiustus
jäätmed	NOUN	605b513fabbf638f9b6e7640@605b513fabbf638f9b6e7640-0	kasutuselt kõrvaldatud ained, esemed või nende jäägid
jõgi	NOUN	605b513fabbf638f9b6e7644@605b513fabbf638f9b6e7644-0	mööda pikka kitsast süvendit voolav veekogu
jõgi	NOUN	605b513fabbf638f9b6e7644@605b513fabbf638f9b6e7644-1	(suurel hulgal liikuvate inimeste vm kohta)
jõud	NOUN	605b513fabbf638f9b6e7646@605b513fabbf638f9b6e7646-0	kehaline tugevus või suutlikkus
jõud	NOUN	605b513fabbf638f9b6e7646@605b513fabbf638f9b6e7646-1	füüsiline võimsus või tugevus
jõud	NOUN	605b513fabbf638f9b6e7646@605b513fabbf638f9b6e7646-2	majanduslik suutlikkus, varaline seis
jõud	NOUN	605b513fabbf638f9b6e7646@605b513fabbf638f9b6e7646-3	vaimne suutlikkus, võime luua või tegutseda
jõud	NOUN	605b513fabbf638f9b6e7646@605b513fabbf638f9b6e7646-4	suutlikkus mõjuda või mõjutada, mingit muutust esile kutsuda
jõud	NOUN	605b513fabbf638f9b6e7646@605b513fabbf638f9b6e7646-5	seaduslik, ametlik kehtivus
jõud	NOUN	605b513fabbf638f9b6e7646@605b513fabbf638f9b6e7646-6	mingil alal oluline tegutseja või tegutsejad
jõud	NOUN	605b513fabbf638f9b6e7646@605b513fabbf638f9b6e7646-7	see, kes või mis tegutseb, avaldab mõju või toimet
jõud	NOUN	605b513fabbf638f9b6e7646@605b513fabbf638f9b6e7646-8	kehale suunatud toime, kehade liikumise või kuju muutumise põhjus
jõud	NOUN	605b513fabbf638f9b6e7646@605b513fabbf638f9b6e7646-9	kehaline tugevus või suutlikkus
jõud	NOUN	605b513fabbf638f9b6e7646@605b513fabbf638f9b6e7646-10	füüsiline võimsus või tugevus
jõud	NOUN	605b513fabbf638f9b6e7646@605b513fabbf638f9b6e7646-11	majanduslik suutlikkus, varaline seis
jõud	NOUN	605b513fabbf638f9b6e7646@605b513fabbf638f9b6e7646-12	vaimne suutlikkus, võime luua või tegutseda
jõud	NOUN	605b513fabbf638f9b6e7646@605b513fabbf638f9b6e7646-13	suutlikkus mõjuda või mõjutada, mingit muutust esile kutsuda
jõud	NOUN	605b513fabbf638f9b6e7646@605b513fabbf638f9b6e7646-14	seaduslik, ametlik kehtivus
